#Frame          test2   test2[Max]
     634      16.2926      36.8020
     635      16.3428      35.9129
     636      16.2460      37.1761
     637      16.3240      36.3488
     638      16.3697      37.1145
     639      16.3156      36.8964
     640      16.2641      36.3215
     641      16.3798      37.3911
     642      16.2627      35.9676
     643      16.2742      36.0039
     644      16.2676      35.6841
     645      16.3212      35.7727
     646      16.3319      36.4222
     647      16.3354      36.8447
     648      16.3346      36.3153
     649      16.2350      35.1485
     650      16.3597      36.7170
     651      16.3352      36.9574
     652      16.2911      36.5455
     653      16.2216      34.7418
     654      16.3411      36.6339
     655      16.3014      35.8730
     656      16.3669      36.2432
     657      16.3853      36.4321
     658      16.3382      35.8597
     659      16.3009      36.9681
     660      16.3125      36.9084
     661      16.4180      37.0741
     662      16.3857      37.2920
     663      16.4272      37.2688
     664      16.3334      36.8904
     665      16.3150      36.8626
     666      16.2342      35.6935
     667      16.3086      36.9797
     668      16.3110      36.4739
     669      16.2817      37.3060
     670      16.3131      37.1988
     671      16.3137      36.0616
     672      16.3487      36.3474
     673      16.2856      35.9661
     674      16.4203      37.0815
     675      16.2875      35.6844
     676      16.3451      35.3504
     677      16.4022      37.0633
     678      16.3300      36.5181
     679      16.3495      36.2784
     680      16.3320      35.8849
     681      16.2913      36.4300
     682      16.2101      35.9213
     683      16.2819      36.2092
     684      16.2397      35.9699
     685      16.2816      36.2484
     686      16.2904      35.5113
     687      16.2761      36.3957
     688      16.3520      35.2235
     689      16.2624      36.0456
     690      16.2855      35.6864
     691      16.3158      36.2785
     692      16.3499      36.8194
     693      16.3002      36.2970
     694      16.3458      36.2272
     695      16.3001      36.0664
     696      16.2881      35.7790
     697      16.2625      35.7850
     698      16.3168      36.3778
     699      16.2606      35.6763
     700      16.2498      35.6765
     701      16.3614      36.8623
     702      16.3028      36.3186
     703      16.3353      37.1333
     704      16.3291      35.9721
     705      16.3393      35.4367
     706      16.3351      35.8138
     707      16.3111      36.2035
     708      16.3455      35.6086
     709      16.3224      36.1852
     710      16.3191      36.7478
     711      16.2772      35.9442
     712      16.3083      35.9648
     713      16.3723      36.9882
     714      16.3088      36.4700
     715      16.3817      37.1516
     716      16.3546      36.4503
     717      16.3715      36.9879
     718      16.3454      36.3076
     719      16.2712      36.6023
     720      16.3052      37.0397
     721      16.2911      35.6687
     722      16.3186      36.6492
     723      16.2729      36.5077
     724      16.3118      35.8366
     725      16.3398      35.7329
     726      16.3071      37.3325
     727      16.3962      37.1557
     728      16.3696      37.7117
     729      16.3863      37.1555
     730      16.3553      37.2328
     731      16.3326      36.1643
     732      16.3207      36.3283
     733      16.3453      36.6547
     734      16.3866      36.7922
     735      16.4125      37.2664
     736      16.3073      36.3627
     737      16.3441      36.7959
     738      16.3644      37.0050
     739      16.3041      35.9818
     740      16.3025      36.0483
     741      16.3656      36.0643
     742      16.4167      37.3017
     743      16.3207      35.9482
     744      16.3252      35.7763
     745      16.2706      36.0167
     746      16.1876      35.7305
     747      16.3911      36.5552
     748      16.3984      36.6349
     749      16.2326      35.6644
     750      16.2302      35.7749
     751      16.1738      35.5077
     752      16.3841      36.4988
     753      16.2777      36.1004
     754      16.3017      36.0812
     755      16.2824      35.7472
     756      16.2935      35.9273
     757      16.2915      35.7123
     758      16.2766      36.0655
     759      16.3116      36.1057
     760      16.3941      36.9261
     761      16.2483      36.2975
     762      16.4179      36.3731
     763      16.3933      36.9153
     764      16.2326      36.5103
     765      16.2826      35.9862
     766      16.2633      36.8219
     767      16.2902      36.0835
     768      16.3025      35.5101
     769      16.2489      36.0010
     770      16.2680      36.2725
     771      16.3116      36.8279
     772      16.2253      35.7003
     773      16.2672      36.3622
     774      16.3757      36.4447
     775      16.2941      36.2870
     776      16.2302      36.1993
     777      16.2633      35.9547
     778      16.2173      36.0719
     779      16.1983      36.1968
     780      16.2619      35.7530
     781      16.2021      36.1189
     782      16.2571      36.2626
     783      16.2809      36.6510
     784      16.2457      36.4219
     785      16.2894      36.1107
     786      16.2799      36.2899
     787      16.2751      35.8168
     788      16.2078      36.0420
     789      16.2432      36.4202
     790      16.2740      36.4200
     791      16.2744      35.6174
     792      16.2828      36.2193
     793      16.2635      36.0439
     794      16.2715      36.3253
     795      16.3049      36.2231
     796      16.2892      36.4349
     797      16.4320      36.8935
     798      16.3441      37.0259
     799      16.2634      36.2488
     800      16.4240      36.7854
     801      16.2997      37.0798
     802      16.3892      37.1253
     803      16.4238      37.0228
     804      16.4173      36.8542
     805      16.4361      37.1316
     806      16.2263      35.8306
     807      16.2503      35.9980
     808      16.4065      36.7485
     809      16.2257      36.1850
     810      16.4039      37.2819
     811      16.3605      36.7580
     812      16.3471      37.1194
     813      16.2571      36.2611
     814      16.2549      36.4267
     815      16.3358      36.6871
     816      16.2557      36.1378
     817      16.2401      36.0930
     818      16.3532      36.7825
     819      16.4248      36.7228
     820      16.3762      36.5602
     821      16.4087      37.6701
     822      16.4536      36.9077
     823      16.4153      37.5946
     824      16.4139      37.8747
     825      16.2187      35.7285
     826      16.2522      35.7140
     827      16.3960      37.3009
     828      16.2049      36.2652
     829      16.4306      36.7406
     830      16.4806      37.2817
     831      16.2330      36.3912
     832      16.2237      36.1404
     833      16.2658      36.4933
     834      16.4061      36.6843
     835      16.4130      36.8395
     836      16.4239      36.9109
     837      16.4301      36.5158
     838      16.2329      36.0795
     839      16.4389      36.7792
     840      16.2664      36.0833
     841      16.2598      36.4690
     842      16.2777      36.2932
     843      16.2019      36.0305
     844      16.2125      35.8574
     845      16.3031      36.3613
     846      16.3944      37.1560
     847      16.4381      36.9592
     848      16.3767      37.5068
     849      16.1743      36.1725
     850      16.3603      36.3105
     851      16.4200      37.1010
     852      16.1572      35.6868
     853      16.4280      37.4853
     854      16.2194      36.0296
     855      16.2255      36.1838
     856      16.1657      35.8245
     857      16.4029      36.3777
     858      16.3570      36.6194
     859      16.3700      36.2619
     860      16.1990      36.3333
     861      16.4197      36.7697
     862      16.2570      36.5026
     863      16.2571      36.2258
     864      16.3808      36.5120
     865      16.2801      36.1489
     866      16.3964      36.4254
     867      16.2582      36.0228
     868      16.3168      36.5815
     869      16.2688      36.2597
     870      16.3405      36.7626
     871      16.3579      36.3645
     872      16.3561      36.1149
     873      16.3192      36.4874
     874      16.1913      34.7579
     875      16.3481      36.5026
     876      16.3410      36.5141
     877      16.3324      36.3424
     878      16.2506      34.0671
     879      16.3383      36.4696
     880      16.3662      36.4988
