#Frame          test3   test3[Max]
     959      15.4770      26.9710
     960      15.6127      27.2444
     961      15.4792      26.7661
     962      15.4842      26.9715
     963      15.4792      26.9813
     964      15.4652      27.0699
     965      15.6840      27.3771
     966      15.5024      27.1404
     967      15.4795      27.1928
     968      15.4513      26.9158
     969      15.6291      27.2981
     970      15.6714      27.2142
     971      15.5380      26.7564
     972      15.5513      26.6576
     973      15.4582      26.9862
     974      15.4393      26.4542
     975      15.4656      26.6323
     976      15.4713      26.6921
     977      15.5007      26.7855
     978      15.4634      26.9182
     979      15.5669      26.6822
     980      15.4593      26.6122
     981      15.4360      26.7030
     982      15.6242      26.9559
     983      15.5952      26.5357
     984      15.4247      27.0524
     985      15.4726      26.6817
     986      15.5189      27.3901
     987      15.5666      26.8710
     988      15.5508      26.9775
     989      15.5522      26.7083
     990      15.5453      27.2959
     991      15.4989      26.6557
     992      15.5724      26.3667
     993      15.5643      26.7006
     994      15.5915      26.4534
     995      15.5490      26.5240
     996      15.5393      26.4410
     997      15.5280      27.2302
     998      15.5040      27.2043
     999      15.5210      26.4262
    1000      15.5099      26.8118
    1001      15.4746      26.6561
    1002      15.5095      26.7449
    1003      15.5508      27.0915
    1004      15.5092      26.6887
    1005      15.5502      27.4320
    1006      15.6327      26.5095
    1007      15.6196      27.1346
    1008      15.6126      26.7762
    1009      15.5776      26.7676
    1010      15.4503      27.0925
    1011      15.6064      27.3495
    1012      15.5416      26.8799
    1013      15.5196      26.7861
    1014      15.4789      26.9112
    1015      15.5891      27.1624
    1016      15.5697      26.8584
    1017      15.5613      27.3209
    1018      15.5766      27.0165
    1019      15.4937      26.8320
    1020      15.4827      27.2826
    1021      15.5357      27.1392
    1022      15.5432      26.9094
    1023      15.5823      26.8400
    1024      15.4492      26.7261
    1025      15.4509      26.8904
    1026      15.5364      26.9209
    1027      15.4650      26.7074
    1028      15.5085      27.1618
    1029      15.4495      26.7936
    1030      15.4756      26.7508
    1031      15.4708      26.7164
    1032      15.4881      27.1133
    1033      15.6036      27.0011
    1034      15.5739      27.2712
    1035      15.4635      27.0137
    1036      15.4650      27.0138
    1037      15.5557      27.0162
    1038      15.5390      27.3082
    1039      15.5164      26.7695
    1040      15.5360      26.9390
    1041      15.6013      26.8957
    1042      15.5086      26.6307
    1043      15.5006      26.6552
    1044      15.4378      27.4851
    1045      15.5598      26.6713
    1046      15.5602      26.6389
    1047      15.5310      26.7222
    1048      15.4585      26.7484
    1049      15.5212      26.7138
    1050      15.4839      26.8031
    1051      15.4348      26.4762
    1052      15.5339      26.7171
    1053      15.4480      26.7114
    1054      15.5399      26.8147
    1055      15.5412      26.8932
    1056      15.4923      26.9178
    1057      15.4710      26.9513
    1058      15.4861      26.8703
    1059      15.4684      26.4523
    1060      15.4684      26.6340
    1061      15.5048      26.7015
    1062      15.5529      27.1879
    1063      15.5128      26.7896
    1064      15.5206      26.5384
    1065      15.6587      26.5855
