#Frame          test4   test4[Max]
     823      15.4643      26.5018
     824      15.4845      26.8843
     825      15.4263      26.6760
     826      15.4571      26.6908
     827      15.4193      26.3096
     828      15.3948      26.6999
     829      15.5053      26.8186
     830      15.4259      26.5185
     831      15.3758      26.6315
     832      15.4167      26.5262
     833      15.4074      26.6072
     834      15.3248      26.2976
     835      15.4274      26.9109
     836      15.4891      26.1835
     837      15.4654      26.1091
     838      15.4056      26.4517
     839      15.4653      26.1961
     840      15.3493      26.6077
     841      15.3879      26.6039
     842      15.3380      26.5725
     843      15.4035      26.3296
     844      15.3843      26.5895
     845      15.4933      26.4316
     846      15.4274      26.3221
     847      15.4189      26.3174
     848      15.3863      26.0296
     849      15.3742      26.3234
     850      15.4783      26.3432
     851      15.3946      26.5489
     852      15.3978      26.5066
     853      15.4050      26.4040
     854      15.4057      26.5866
     855      15.3876      26.3637
     856      15.3552      26.2734
     857      15.4388      26.2469
     858      15.4693      26.6467
     859      15.4220      26.7207
     860      15.3755      26.0963
     861      15.4477      26.3537
     862      15.3464      26.1427
     863      15.3831      26.1320
     864      15.4044      26.3698
     865      15.3292      26.1025
     866      15.3574      26.4944
     867      15.3808      25.6011
     868      15.3398      25.7650
     869      15.4202      26.5695
     870      15.4220      25.7812
     871      15.3755      25.8817
     872      15.3662      25.7718
     873      15.4557      25.7885
     874      15.4669      25.9311
     875      15.3786      26.0885
     876      15.4329      26.2283
     877      15.4270      25.9450
     878      15.4716      26.2876
     879      15.4304      26.0477
     880      15.3919      25.7401
     881      15.3834      25.9376
     882      15.4480      26.1332
     883      15.4024      26.4535
     884      15.4767      26.0380
     885      15.4437      25.9299
     886      15.4154      25.9608
     887      15.3857      25.8188
     888      15.4094      25.7414
     889      15.4188      26.3200
     890      15.4280      26.4407
     891      15.3406      25.4951
     892      15.3734      25.7139
     893      15.3385      25.7020
     894      15.3529      25.2512
     895      15.3146      25.3020
     896      15.4215      26.0745
     897      15.5097      26.4806
     898      15.4274      26.4689
     899      15.3254      25.6455
     900      15.4959      26.9826
     901      15.4382      26.8057
     902      15.4470      26.5966
     903      15.4538      26.5244
     904      15.4292      26.7528
     905      15.4422      26.2652
     906      15.4640      25.9025
     907      15.3835      26.7131
     908      15.3963      26.2228
     909      15.4190      26.3686
     910      15.3811      26.7590
     911      15.3688      26.0814
     912      15.5603      26.5472
     913      15.5598      27.4035
     914      15.4567      26.6130
     915      15.3900      26.4544
     916      15.3697      26.8795
     917      15.4419      26.3653
     918      15.4229      26.5981
     919      15.3584      26.2450
     920      15.3653      26.2184
     921      15.3888      26.4627
     922      15.4923      26.6378
     923      15.3955      25.8248
     924      15.4151      25.6200
     925      15.4323      25.8506
     926      15.4668      26.2027
     927      15.3799      26.1916
     928      15.3781      26.5130
     929      15.2600      25.7448
     930      15.3970      25.9260
     931      15.2677      25.7447
     932      15.4637      26.1409
     933      15.4066      26.1055
     934      15.2913      26.5441
     935      15.4106      26.4721
     936      15.4289      26.0710
     937      15.4606      26.9337
     938      15.3582      26.0726
     939      15.4338      26.3554
     940      15.3850      26.3477
     941      15.3465      26.0933
     942      15.3529      26.4045
     943      15.5025      26.7913
     944      15.3787      26.1617
     945      15.3646      26.1742
     946      15.5033      26.5431
     947      15.3556      27.1755
     948      15.3518      26.4508
     949      15.3791      26.4509
     950      15.3728      26.1537
     951      15.3904      26.4834
     952      15.3544      26.8790
     953      15.5239      26.8344
     954      15.3465      26.5929
     955      15.5082      26.4256
     956      15.3552      26.3115
     957      15.4900      26.7022
     958      15.4405      26.8052
     959      15.3982      26.0149
     960      15.5504      26.9882
     961      15.3881      25.5787
     962      15.4579      26.3427
     963      15.4268      26.2379
     964      15.3953      26.3009
     965      15.4969      26.6089
     966      15.4744      26.2033
     967      15.4030      26.3209
     968      15.4068      26.0762
     969      15.4918      26.8006
     970      15.5166      26.5882
     971      15.4760      25.9363
     972      15.4186      26.5461
     973      15.4347      26.2767
     974      15.3676      26.0360
     975      15.3978      26.7145
     976      15.4889      26.6659
     977      15.5196      26.1084
     978      15.4687      26.0026
     979      15.3675      26.0939
     980      15.4451      26.0845
     981      15.3997      26.1533
     982      15.4146      26.0656
     983      15.3582      26.2410
     984      15.4161      26.1559
     985      15.4162      26.2955
     986      15.4937      25.6629
     987      15.3155      26.1077
     988      15.3486      26.2938
     989      15.3259      26.0605
     990      15.4132      25.7292
     991      15.4934      26.3661
     992      15.3168      25.9443
     993      15.3354      26.0448
     994      15.3903      25.9087
     995      15.3757      26.0314
     996      15.3707      25.9926
     997      15.4086      26.1160
     998      15.3871      25.9628
     999      15.3508      26.7177
    1000      15.3570      26.6271
    1001      15.4114      26.4525
    1002      15.4041      26.4390
    1003      15.4691      27.1484
    1004      15.4687      26.1971
    1005      15.4275      26.3127
    1006      15.3181      26.3915
    1007      15.3079      26.4430
    1008      15.2894      26.2665
    1009      15.3068      26.4142
    1010      15.4676      26.3531
    1011      15.3250      26.1508
