#Frame           COM3       ANGLE3
    1473       4.3292       8.3630
    1474       3.9640      14.6485
    1475       4.3732      20.4498
    1476       4.2666     148.9042
    1477       4.0728     159.9131
    1478       3.9926       6.4392
    1479       4.1380     135.6017
    1480       4.2644      28.4593
    1481       4.2522     151.9960
    1482       4.3092     158.0970
    1483       4.1190     159.7761
    1484       4.1230     160.7400
    1485       4.0477     167.7701
    1486       4.2331     165.0414
    1487       4.2091      16.6215
    1488       3.6916     169.5072
    1489       4.4358      17.2423
    1490       3.7685     167.7519
    1491       3.9487       5.4916
    1492       3.9140     159.3288
    1493       4.1016      24.9705
    1494       4.0952     148.0856
    1495       4.1246     154.6791
    1496       3.8079      20.8250
    1497       3.9046     174.6184
    1498       4.0399     158.2888
    1499       4.6479     160.8603
    1500       4.3534     155.1928
    1501       4.2462      16.4167
    1502       3.8785     151.6633
    1503       4.5663     160.7038
    1504       3.9607      15.7534
    1505       3.9995      15.5372
    1506       3.9957     170.3240
    1507       4.1104     153.3973
    1508       4.1363     153.0014
    1509       3.8487     170.4783
    1510       4.0851     159.7604
    1511       4.1510      22.2688
    1512       3.9050      13.6466
    1513       3.8839      13.8113
    1514       4.3904     139.9796
    1515       4.2137     148.2278
    1516       3.8587     150.4792
    1517       4.0843      23.5096
    1518       4.6841      21.0834
    1519       4.0638     161.2889
    1520       4.3293      12.7016
    1521       3.9720     159.4152
    1522       4.0319       5.5486
    1523       4.1150     154.2026
    1524       4.5892      15.3605
    1525       4.1639      18.6916
    1526       3.9296      20.3247
    1527       4.0949       5.7290
    1528       3.9012     165.0452
    1529       4.3451      20.4548
    1530       3.9662      25.4557
    1531       4.4784     151.5944
    1532       3.9737     132.8158
    1533       3.7906      14.2530
    1534       3.8832     158.5223
    1535       3.9608     156.3360
    1536       4.0009      15.6389
    1537       3.9581     153.3740
    1538       4.2642     151.4776
    1539       4.1280     146.7327
    1540       4.0400      19.3078
    1541       4.2294      32.2717
    1542       4.1417       8.3868
    1543       4.0153      12.6577
    1544       4.1619      11.5414
    1545       4.2133      21.4837
    1546       4.2500       8.6181
    1547       4.0689      25.9532
    1548       4.1170      25.6976
    1549       4.0110     158.6600
    1550       3.7975       6.0847
    1551       3.9136      10.3976
    1552       4.2895       9.4444
    1553       4.1527     143.2001
    1554       3.9381     148.9695
    1555       4.4593     159.8482
    1556       3.6879     168.6589
    1557       4.1789     148.7866
    1558       4.2605     155.5841
    1559       3.6954     156.5786
    1560       4.6219      38.9190
    1561       4.1286      16.7488
    1562       3.8792      24.5226
    1563       4.2315      22.4339
    1564       3.8875      15.4904
    1565       4.2245       9.6052
    1566       4.0245       8.9691
    1567       3.9434      19.9779
    1568       3.7789     168.8492
    1569       4.1420      11.4619
    1570       4.8759      24.3099
    1571       4.5453      19.3525
    1572       4.0549      23.1304
    1573       4.6782      20.4034
    1574       4.8904       3.8770
    1575       4.1247     160.4938
    1576       3.8093      11.2881
    1577       4.0816      28.8511
    1578       4.0787       2.7579
    1579       4.1552     149.9861
    1580       4.0703     170.4270
    1581       4.0293     158.8473
    1582       4.6528      25.5970
    1583       3.9468     159.8577
    1584       4.3877     154.3118
    1585       3.9806       6.1761
    1586       4.0419     161.9598
    1587       3.8537      17.3798
    1588       4.0465      20.5393
    1589       4.1306      14.0067
    1590       3.9005       9.8985
    1591       4.1638     161.0825
    1592       3.6658      14.0384
    1593       4.2139     157.6045
    1594       4.3374      23.5726
    1595       3.8823      10.2915
    1596       4.3511      22.9114
    1597       3.8935      15.8996
    1598       4.2628      20.4585
    1599       4.0776     165.0492
    1600       4.1232      14.2611
    1601       4.1964     159.0568
    1602       4.0199      14.5490
    1603       4.1863      14.3365
    1604       4.2251      12.7635
    1605       4.0672     145.1172
    1606       3.7134       9.7048
    1607       4.1187     161.5984
    1608       4.4211     153.8169
    1609       3.6804      16.3035
    1610       4.1690     155.2605
    1611       3.9057     160.8663
    1612       4.2553      23.1819
    1613       3.9748      22.1418
    1614       4.0310      21.6621
    1615       4.6820      35.6246
    1616       4.7922      38.2378
    1617       3.7426      28.6414
    1618       4.3031       8.1374
    1619       4.2461      16.7835
    1620       4.0102      22.4086
    1621       4.4399      15.9041
    1622       4.3207      15.7159
    1623       4.2306      21.3296
    1624       4.0988      20.2058
    1625       4.3159       4.5321
    1626       3.9559     148.4545
    1627       3.8708     168.1983
    1628       4.1903      22.1887
    1629       4.1388      21.4210
    1630       3.8260      28.4722
    1631       3.9816     147.0455
    1632       4.2827       5.5578
    1633       4.0201      15.5634
    1634       3.9797      23.8284
    1635       4.6604      22.8431
    1636       4.0400     158.3434
    1637       4.0685     145.8299
    1638       4.5627       9.5668
    1639       3.5772     150.6903
    1640       4.0521      24.4381
    1641       4.0131      24.3033
    1642       3.6511      12.0012
    1643       3.7258      12.6347
    1644       4.1446      12.8559
    1645       4.1601     160.8144
    1646       4.4817      13.6718
    1647       4.4924      29.8730
    1648       3.9280      15.0973
    1649       3.9964      17.6773
    1650       3.8319     160.4141
    1651       3.9210     155.5406
    1652       4.2969      31.7468
    1653       4.0633      17.3409
    1654       4.2482      12.8386
    1655       4.2642     151.2740
    1656       4.7123     131.4519
    1657       4.1920     159.0054
    1658       4.0400     145.4974
    1659       4.1141     165.1918
    1660       4.5220      25.9324
    1661       4.1122     154.7380
    1662       3.7756       3.7448
    1663       3.7619     166.2639
    1664       4.3476     157.6049
    1665       4.1706      30.2959
    1666       4.1780       9.8465
    1667       4.1545     156.8988
    1668       4.0222      18.9444
    1669       4.4724      28.0803
    1670       3.8310     157.6272
    1671       3.7574     145.0513
    1672       3.8410     156.1734
    1673       4.2264      19.1818
    1674       3.8181     162.7507
    1675       3.5630      29.0909
    1676       3.9699     164.4299
    1677       3.9483       5.1230
    1678       3.9928     148.5359
    1679       3.9325     163.2077
    1680       4.1328       8.8382
    1681       3.7300     159.3794
    1682       4.2946     150.8643
    1683       3.9907      20.2613
    1684       3.7051     140.9788
    1685       4.5141     154.2385
    1686       4.5465      18.4518
    1687       4.0437     160.4795
    1688       4.0702     157.0656
    1689       4.3393     154.3134
    1690       4.2935     156.4769
    1691       4.0068       9.7797
    1692       4.3773     154.4941
    1693       4.6687     147.7607
    1694       4.5111     157.7445
    1695       4.2552     163.9612
    1696       3.9706     166.4020
    1697       4.1922     154.7312
    1698       3.7328       5.4851
    1699       4.2178     149.0922
    1700       3.8703      16.3185
    1701       4.0599      24.8180
    1702       4.4060      34.0311
    1703       4.1480      27.2589
    1704       4.4415      26.5470
    1705       4.2561     152.2936
    1706       3.8270     153.8005
    1707       4.4466     166.1425
    1708       4.4285     160.1196
    1709       4.2213     158.9026
    1710       4.0021      16.9434
    1711       4.1560      22.1474
    1712       4.4074     156.5689
    1713       3.7111     157.7051
    1714       4.4335     160.4775
    1715       4.0560      32.5877
    1716       4.0185     163.5584
    1717       4.3360      18.4235
    1718       4.0522     157.2336
    1719       4.0609       9.5527
    1720       3.9549     170.5627
    1721       3.9482     160.5920
    1722       3.9387     150.7555
    1723       4.3012      25.8666
    1724       4.5136     152.0065
    1725       3.9808     155.3002
    1726       4.1631      30.0072
    1727       3.8900     137.5126
    1728       3.7334      12.6684
    1729       4.1924     151.5186
    1730       3.8583      15.3051
    1731       4.4696     149.7013
    1732       3.7201      11.2507
    1733       4.1119     162.3451
    1734       3.9315     152.9441
    1735       4.0457     166.9673
    1736       4.0248       8.6786
    1737       4.1794     149.9146
    1738       4.5547      20.4431
    1739       4.4988      19.7809
    1740       4.3830     159.4763
    1741       4.3321     158.7583
    1742       4.4835     153.7881
    1743       4.6744     154.3419
    1744       4.4984     158.9524
    1745       4.7948     147.8340
    1746       4.9926      13.6233
    1747       4.6927     155.4354
    1748       4.8042     151.8606
    1749       4.4585     160.0670
    1750       4.4611      13.2170
    1751       4.5205     157.9743
    1752       4.0005     157.9783
    1753       3.8785     163.2219
    1754       3.9674      14.3028
    1755       4.3395     161.6839
    1756       4.1009     159.8987
    1757       4.2557      17.4858
    1758       3.9574       8.7960
    1759       4.0879     175.1581
    1760       4.2771     157.4860
    1761       3.7448      13.9617
    1762       4.2728      15.3143
    1763       4.2791      12.7604
    1764       4.5554     141.1940
    1765       4.0447     167.6978
    1766       3.6838     144.9033
    1767       3.7940     150.9439
    1768       4.4947     153.2192
    1769       3.9822     153.0770
    1770       4.5046      26.7135
    1771       4.1214     151.1573
    1772       4.1219     157.5947
    1773       4.1520     157.6626
    1774       3.9436     154.4968
    1775       4.3440     136.9956
    1776       4.0729      25.7734
    1777       4.0553      19.4557
    1778       4.4479     155.5720
    1779       3.7893     152.2417
    1780       4.8300      19.5787
    1781       4.2632     145.9413
    1782       4.4051     148.9114
    1783       4.1253      13.8476
    1784       4.7297     147.7607
    1785       4.2473     151.5831
    1786       4.3018     139.3751
    1787       4.3566     154.3834
    1788       4.2031      14.3337
    1789       4.2003     155.3857
    1790       3.9227      10.6675
    1791       3.8002     155.9872
    1792       4.1475     155.1231
    1793       3.9785     153.5125
    1794       4.0714     165.9584
    1795       4.6580      27.0080
    1796       4.5133      11.5039
    1797       4.1496     160.5725
    1798       3.8098      11.3239
    1799       3.6165      20.6522
    1800       3.7972     160.9300
    1801       4.2155     166.7807
    1802       4.0389     161.0261
    1803       3.8177      26.5516
    1804       3.9589      15.6895
    1805       3.9487     155.5896
    1806       4.0339      16.9672
    1807       3.9796      22.7278
    1808       4.3178     162.6359
    1809       3.8113      19.1566
    1810       4.0041      17.2287
    1811       3.8223     161.1667
    1812       4.7452     152.9778
    1813       4.4807      17.2358
    1814       4.0392     159.5283
    1815       4.3527     166.8192
    1816       4.3275      15.6168
    1817       4.3911      20.3320
    1818       3.7282     172.9977
    1819       4.1989     171.4595
    1820       4.6320     152.2533
    1821       4.2999     162.0450
    1822       4.6747     147.0965
    1823       4.1176      15.5980
    1824       4.3245      32.6829
    1825       4.6124      39.6422
    1826       4.0525       9.3798
    1827       4.5168      33.3839
    1828       4.4055     160.8961
    1829       3.7450     158.6628
    1830       4.0650     158.6946
    1831       3.7967     142.0651
    1832       4.8050     152.6004
    1833       3.9306     165.0362
    1834       4.0578      21.0381
    1835       4.3295      15.3360
    1836       4.3023      11.3653
    1837       3.7560      19.4105
    1838       4.8103      24.1066
    1839       4.2643     162.3748
    1840       4.6861     155.5215
    1841       4.0423     153.3455
    1842       3.9046     160.4314
    1843       4.3470     164.5739
    1844       3.8489     164.0647
    1845       4.8702      21.3229
    1846       4.7445      13.6943
    1847       4.7265     156.3478
    1848       4.0296      19.5303
    1849       5.0549      24.3726
    1850       4.6620      24.6356
    1851       5.0127     147.9996
    1852       4.4178     151.6545
    1853       4.5173      27.1087
    1854       3.6811      13.3156
    1855       3.7296      16.1701
    1856       4.1358      18.3683
    1857       4.0090      17.6656
    1858       4.2497      31.4099
    1859       4.0128     166.2795
    1860       3.7970     158.9747
    1861       4.1875     171.2872
    1862       4.0242       9.5056
    1863       4.1970     140.9754
    1864       4.0311       0.9069
    1865       4.3726      21.1417
    1866       4.5075      17.2116
    1867       4.4187      24.0980
    1868       4.3629      27.3022
    1869       4.0490      19.5533
    1870       4.5663      29.1915
    1871       4.7259      19.0637
    1872       4.1128     151.8113
    1873       3.8782      20.8317
    1874       4.1052      21.2441
    1875       3.8216     154.4370
    1876       4.3812      34.6061
    1877       4.4067     161.7741
    1878       4.0604     157.3259
    1879       3.9509      10.2215
    1880       4.0805     138.9774
    1881       4.6702      12.8539
    1882       4.5665     145.3394
    1883       4.5996     156.2612
    1884       4.1042     163.6987
    1885       4.6975     143.5053
    1886       4.2101      24.4754
    1887       4.1805      24.6970
    1888       4.2063     144.3203
    1889       4.3717     164.7271
    1890       4.2005     149.8223
    1891       4.2555     163.4055
    1892       4.0844      23.2949
    1893       4.0304       1.9108
    1894       4.2592      12.2571
    1895       4.0774     146.1255
    1896       4.1958     144.8809
    1897       3.9096     158.4070
    1898       4.0480      10.9723
    1899       4.4978      24.2113
    1900       3.9491     164.1047
    1901       4.6753      31.3577
    1902       4.1702     156.0169
    1903       4.7576      22.6638
    1904       3.8212     159.0070
    1905       4.4902     154.5613
    1906       5.0711     164.6164
    1907       4.4312      18.1704
    1908       4.2036      18.0527
    1909       4.2998      31.2378
    1910       4.1005       1.9864
    1911       4.2917     164.4040
    1912       4.1868     153.9650
    1913       3.8380       6.0459
    1914       4.3084       9.0376
    1915       4.2030      24.0065
    1916       3.6160     151.9020
    1917       3.9840     140.5135
    1918       4.1820     159.4022
    1919       4.0212      22.1206
    1920       4.0445     153.7730
    1921       4.1981     151.6809
    1922       4.4178     151.2986
    1923       3.7725     167.8138
    1924       4.1904      13.8706
    1925       3.9703     153.0851
    1926       4.3681      22.6598
    1927       4.1143     154.8335
    1928       4.3153      11.0486
    1929       4.5209     165.4278
    1930       4.2707     159.3826
    1931       4.5760     159.1122
    1932       4.7107     146.7147
    1933       4.1878     149.7411
    1934       3.9208     151.5028
    1935       4.2306      13.5476
    1936       4.0866      14.6156
    1937       3.9030      14.6366
    1938       4.0205      32.0638
    1939       4.4381      26.0668
    1940       3.6621      16.4754
    1941       4.2527     159.1474
    1942       4.1414      22.2827
    1943       4.1774      10.2416
    1944       4.1024       7.3743
    1945       4.6119      25.8711
    1946       3.7285     149.5782
    1947       3.9352      30.2331
    1948       3.7946     160.0982
    1949       4.5853     162.4131
    1950       4.0347      27.1372
    1951       4.5154       7.2032
    1952       4.4014      25.4935
    1953       3.7233       8.1150
    1954       3.9843      10.7321
    1955       4.0299     154.7815
    1956       4.2729      14.0891
    1957       3.8475     164.1221
    1958       4.0920       9.7259
    1959       3.8629      29.4854
    1960       4.1389      14.6722
    1961       4.2189       6.3730
    1962       4.4499      21.1304
    1963       4.0313     147.4588
    1964       4.2561     149.9215
    1965       4.0903     162.6687
    1966       4.3343     166.8385
    1967       4.2095     155.4368
    1968       4.1236     136.6145
    1969       4.2792     151.0748
    1970       3.8965     149.7820
    1971       3.4818     169.8383
    1972       3.8605      14.9014
    1973       4.7130     157.9330
    1974       4.3531      13.6348
    1975       4.2520      22.6556
    1976       3.6405     163.8233
    1977       4.0186     152.5635
    1978       3.4784     163.8589
    1979       3.7530      24.6395
    1980       3.9979      16.6969
    1981       4.7964     162.0924
    1982       3.9832      21.8155
    1983       4.0979     139.5467
    1984       4.1822     161.4983
    1985       4.4249      10.3391
    1986       3.8550     163.1115
    1987       3.6891     154.3811
    1988       4.1119     158.1587
    1989       4.0934      10.2002
    1990       4.0797     169.5133
    1991       3.8800     159.1851
    1992       4.0007     155.9714
    1993       4.1293      25.4403
    1994       3.8779      13.2679
    1995       4.2782      10.4194
    1996       4.2713       5.7051
    1997       3.9648      12.8273
    1998       3.6680      17.2308
    1999       4.1981     157.0860
    2000       4.2465       8.7213
    2001       3.9246     157.7051
    2002       3.6707       7.4851
    2003       4.2049     157.4666
    2004       4.0323       7.4434
    2005       3.9543     166.7797
    2006       3.9299       7.7006
    2007       4.0839      20.7942
    2008       3.7341      13.8395
    2009       3.9877      21.2502
    2010       4.2422      16.1584
    2011       4.1776      12.4474
    2012       4.1220       9.8257
    2013       3.8559     169.2826
    2014       3.9679       6.3170
    2015       3.8036      10.4096
    2016       3.8794      10.9392
    2017       4.0550     151.8140
    2018       4.1090     149.6768
    2019       4.1998      15.4487
    2020       4.4507       7.8517
    2021       4.2896     148.7803
    2022       3.7911     168.8575
    2023       4.0416      21.9673
    2024       4.4621     157.0633
    2025       4.0199      23.1566
    2026       4.4357     146.1065
    2027       3.7659      17.8187
    2028       3.9641       9.9812
    2029       4.1735     153.7969
    2030       4.0201     149.7437
    2031       3.6774     160.6628
    2032       4.2610      36.2467
    2033       3.8908      11.2395
    2034       3.9487      19.3925
    2035       4.1880     160.9192
    2036       4.0964     168.9324
    2037       4.1016     156.5099
    2038       4.4067      12.0101
    2039       4.2667      16.1184
    2040       4.4784     149.6903
    2041       4.3479      26.5016
    2042       4.0638     162.4393
    2043       3.7675      19.1783
    2044       4.7590     142.7016
    2045       4.7452       3.4082
    2046       3.8206     158.4340
    2047       3.7192       1.5964
    2048       4.1802     167.3421
    2049       4.1028     150.1928
    2050       3.8470     170.5809
    2051       4.4356     149.0193
    2052       4.3206      21.9714
    2053       3.9132      15.8972
    2054       3.9943      11.7626
    2055       4.2497      16.7921
    2056       3.6350     166.2028
    2057       4.3328      14.8751
    2058       4.2148     147.9142
    2059       4.5058      26.3571
    2060       4.2959     169.5760
    2061       4.6084     159.3653
    2062       3.9018      27.0501
    2063       4.1429       7.3486
    2064       4.2220      15.7119
    2065       3.6231      19.5482
    2066       3.9579     156.2881
    2067       3.5649     162.7058
    2068       3.8738      12.7192
    2069       4.2541     160.6881
    2070       4.0174      24.9328
    2071       3.9092      12.9966
    2072       4.7370     149.3108
    2073       4.4143     139.3583
    2074       3.9492      21.4123
    2075       3.8463     159.4620
    2076       4.7767     154.4324
    2077       4.1888      28.2508
    2078       4.2966     168.2873
    2079       4.2711      16.2936
    2080       4.4344     156.3810
    2081       4.2949      10.5651
    2082       3.9545     162.3886
    2083       3.7472      15.4072
    2084       4.0775      13.6926
    2085       4.3065     154.8134
    2086       4.1086     145.8356
    2087       3.8719     162.2194
    2088       3.9461     148.9284
    2089       4.2124      18.3272
    2090       3.8743      18.6884
    2091       4.0951     164.9580
    2092       4.2394      18.8369
    2093       4.3435     148.3536
    2094       3.9028      18.5978
    2095       3.8612      18.3711
    2096       3.4874      20.5510
    2097       4.2961     144.1067
    2098       4.1063     144.1959
    2099       4.3181     160.7606
    2100       3.9364       9.8270
    2101       4.1474       7.0355
    2102       4.1678      16.3270
    2103       3.9290      15.6950
    2104       3.8876     161.6049
    2105       4.3048      14.5698
    2106       4.3112     155.7344
    2107       4.6019     153.4472
    2108       4.4875     159.1827
    2109       4.2077     156.2397
    2110       4.1875     168.1694
    2111       3.8216     174.1476
    2112       4.0950       9.6294
    2113       4.1646     153.9186
    2114       4.0591      26.1208
    2115       4.4078      21.4931
    2116       3.6443      25.1131
    2117       4.0295      14.7623
    2118       4.1774      23.6572
    2119       3.9015      15.5165
    2120       3.8779      16.2517
    2121       4.1660     162.7578
    2122       3.9895       8.6025
    2123       4.1928      22.5121
    2124       4.1568     157.0992
    2125       5.0931     162.0610
    2126       3.6849      10.2894
    2127       4.1272       4.9402
    2128       4.0202     153.9227
    2129       3.9504      17.4453
    2130       3.8569      22.4388
    2131       3.8140      29.5933
    2132       4.1360     151.2629
    2133       4.1960     153.4920
    2134       4.2610      23.6173
    2135       3.8514     157.3582
    2136       4.1755     151.7767
    2137       4.1408     148.7385
    2138       4.3169     149.1455
    2139       4.0200     160.2603
    2140       4.6919      38.6374
    2141       4.3678      15.3582
    2142       3.9659     156.8883
    2143       3.9847      14.5173
    2144       4.1726      30.4105
    2145       3.9201     154.7510
    2146       3.6218     174.1039
    2147       4.3185     164.6732
    2148       3.9678      11.7780
    2149       4.1596      11.4480
    2150       4.0885      24.5888
    2151       3.8553       3.3751
    2152       3.8502     162.0919
    2153       3.8755     164.7799
    2154       4.3949     150.4977
    2155       4.2834      20.6634
    2156       4.6045     157.0073
    2157       4.2101     157.3622
    2158       4.0920     159.7963
    2159       3.8219      12.2145
    2160       3.7244       8.6133
    2161       4.1785     150.1586
    2162       4.2823      15.0364
    2163       4.3620     153.5403
    2164       4.3363      10.6352
    2165       3.9277      19.4581
    2166       4.1568     153.0968
    2167       4.3610      22.2581
    2168       3.7779     166.6438
    2169       3.9310       8.0763
    2170       3.9729     173.0583
    2171       3.7719     158.6623
    2172       4.4524      22.6910
    2173       3.9114      17.9649
    2174       3.9730      17.1514
    2175       3.8765      11.3879
    2176       3.9419      22.5439
    2177       4.4963      10.9267
    2178       3.9436     162.3596
    2179       4.1694     153.2678
    2180       3.9053     156.4541
    2181       4.0581     154.9571
    2182       4.0102     152.4194
    2183       4.0627      36.0504
    2184       3.8301      20.0264
    2185       3.7765      14.8805
    2186       3.5457      13.8829
    2187       3.9331     151.7926
    2188       3.9409       9.1697
    2189       4.3085     167.7121
    2190       4.1757      11.7223
    2191       4.1339      18.1921
    2192       3.8897     150.0736
    2193       4.1121      26.8445
    2194       4.0023      10.0619
    2195       3.8401      15.0876
    2196       3.9926      19.5737
    2197       4.1621      21.0848
    2198       3.8719     163.3196
    2199       4.0990     166.8806
    2200       4.1486      16.2838
    2201       3.8367     158.0124
    2202       4.2248      33.2946
    2203       4.2373     144.1143
    2204       4.0428      25.3711
    2205       4.5375      11.6394
    2206       3.9583       5.9037
    2207       4.0144      22.8085
    2208       3.9553      16.0173
    2209       3.7484     165.7571
    2210       4.1323     160.4200
    2211       4.1407      22.1078
    2212       3.8517      16.5011
    2213       4.5507      15.8892
    2214       4.2392     149.5990
    2215       4.0838      36.4053
    2216       3.7562     164.4240
    2217       4.1693      21.5100
    2218       4.0232      26.5560
    2219       3.7780       9.7499
    2220       4.2169     164.0586
    2221       4.0841     159.6954
    2222       3.6976     161.0294
    2223       4.0712     154.7204
    2224       3.9747     167.3113
    2225       3.7574     162.0779
    2226       3.9891       4.9499
    2227       3.8259     159.0474
    2228       4.4535      11.3850
    2229       3.8046      18.2084
    2230       4.2397      26.2513
    2231       4.0644     167.8083
    2232       4.3207     158.7403
    2233       4.1622      18.9400
    2234       3.7637     167.2626
    2235       3.7939      13.3398
    2236       3.8133      14.6891
    2237       3.7255     162.4485
    2238       3.9091      16.0871
    2239       4.6150      21.4400
    2240       4.0850       6.6311
    2241       4.4158       9.6035
    2242       4.2093     168.7064
    2243       4.3132     169.3541
    2244       4.3073     164.1199
    2245       3.7028       6.8545
    2246       4.0127     158.6550
    2247       4.0384     160.4778
    2248       3.9724     163.4086
    2249       4.0727     164.8170
    2250       4.0247      15.0707
    2251       3.8137       7.4105
    2252       4.3553     149.7284
    2253       3.6808     148.7221
    2254       4.1465     147.3507
    2255       3.8338     168.4509
    2256       3.9078     154.4039
    2257       3.7272      16.3211
    2258       3.6029     164.8389
    2259       4.5242     158.1138
    2260       3.6513      22.6139
    2261       3.7710     162.1978
    2262       4.2120      20.5495
    2263       3.6542       5.7327
    2264       4.2242     157.0836
    2265       3.8744     164.5233
    2266       3.7078     160.0448
    2267       4.0059      14.6648
    2268       4.5183      23.3260
    2269       4.2024     155.8020
    2270       3.6301      19.9585
    2271       4.1635     156.6197
    2272       4.1050     154.6322
    2273       3.8985     156.4082
    2274       3.9642       7.7623
    2275       3.9224     161.6800
    2276       3.9526      10.2433
    2277       3.9908     160.6266
    2278       3.8706     156.2654
    2279       4.1032      12.6268
    2280       4.4888      19.4266
    2281       4.6856     157.9294
    2282       3.8488     159.4128
    2283       3.9421     156.9171
    2284       3.9655     151.0825
    2285       3.7015       5.4371
    2286       3.6413       4.1199
    2287       3.8278     163.0235
    2288       3.9222      10.4377
    2289       3.8489       6.8913
    2290       3.8402     154.0991
    2291       3.7057      23.7196
    2292       4.1743     151.9246
    2293       3.8200     152.4711
    2294       4.2609      22.2007
    2295       3.8903      15.4324
    2296       4.1920     157.9150
    2297       4.0069     159.3652
    2298       3.9920     165.6864
    2299       4.0499     156.4386
    2300       4.1681      24.9715
    2301       3.7224     168.6611
    2302       4.2378     150.6122
    2303       4.0856     155.8333
    2304       3.9710     170.8753
    2305       4.0974      23.9376
    2306       4.6930     161.1473
    2307       4.1381      14.1773
    2308       4.0181     153.5200
    2309       4.1046       7.4111
    2310       4.2139     167.0647
    2311       4.1643      23.1695
    2312       3.8589     158.2603
    2313       3.9837     158.8991
    2314       3.9109     161.8262
    2315       3.8093     166.0874
    2316       4.0695     159.3463
    2317       3.5173       2.7982
    2318       4.0295     152.6233
    2319       4.2938       8.3693
    2320       3.9999     152.2246
    2321       4.2068     163.2118
    2322       4.5985     159.3281
    2323       4.2682     162.9131
    2324       4.1702     172.8782
    2325       4.8724     162.2088
    2326       4.0706      21.4552
    2327       3.8243     164.3422
    2328       4.5552     168.2499
    2329       3.7121     149.2034
    2330       4.4905     156.9245
    2331       4.2240      14.8257
    2332       4.1312     151.2814
    2333       4.2294     146.4473
    2334       3.8253      19.4298
    2335       3.8316     153.2042
    2336       3.8926     162.3960
    2337       3.9769     154.0942
    2338       3.9667      30.3987
    2339       4.3792     164.1577
    2340       4.1303      26.9343
    2341       4.2025     150.5496
    2342       4.3435     168.3604
    2343       3.7274     160.5733
    2344       4.4598     175.8857
    2345       3.7960     158.9803
    2346       4.3674     162.5134
    2347       3.8086     167.5157
    2348       3.9422     169.9033
    2349       4.1292     154.4774
    2350       4.5498     156.0743
    2351       4.3312     153.5878
    2352       4.1502     164.7556
    2353       4.3778     161.1936
    2354       3.6590     169.2127
    2355       4.3219     164.7655
    2356       3.6172       6.1075
    2357       4.1891     167.2938
    2358       3.8470       8.7852
    2359       4.0250     151.3255
    2360       4.1003     141.3654
    2361       3.8839     151.7184
    2362       3.9519     162.6160
    2363       4.1950     159.4693
    2364       4.1414     167.8842
    2365       4.0555     171.7896
    2366       3.6436     160.4544
    2367       4.1510     150.2344
    2368       4.1056     150.4431
    2369       4.2984     143.5034
    2370       3.7388     158.9223
    2371       4.4036     142.0920
    2372       3.8539     159.5989
    2373       4.6995     153.5327
    2374       3.9094      19.4369
    2375       4.8551     161.0133
    2376       4.4443     164.9361
    2377       4.0514     165.0584
    2378       3.8635     162.6462
    2379       4.1373     149.6556
    2380       4.1328     155.1505
    2381       4.4211     168.4975
    2382       3.9402     163.9182
    2383       4.0671     166.3513
    2384       4.2532     166.3772
    2385       4.0743     162.3152
    2386       3.9564       9.7377
    2387       4.2624      19.3747
    2388       3.7920     160.4635
    2389       4.6565     145.7033
    2390       3.9723       9.9398
    2391       4.4361     161.4689
    2392       4.0717     164.0428
    2393       4.3226      24.0137
    2394       3.9204      15.9981
    2395       3.8470     157.2616
    2396       3.7027     160.2744
    2397       3.9656     164.3744
    2398       4.2424     152.4867
    2399       4.1260      27.0116
    2400       4.2233     165.9652
    2401       3.9851     159.9155
    2402       4.0510       2.5509
    2403       3.9047     160.0070
    2404       3.9395     171.3080
    2405       3.8739     149.9482
    2406       4.0894     154.8794
    2407       3.9721     161.2948
    2408       4.1040      15.6976
    2409       3.7075     163.5356
    2410       4.4325     145.6195
    2411       4.3611     156.5816
    2412       4.5414     149.8010
    2413       4.7095      22.6429
    2414       4.4416     163.3598
    2415       4.6006     137.9598
    2416       4.5885     155.6334
    2417       3.6454     165.9747
    2418       3.7764     147.4517
    2419       4.0721      36.6316
    2420       4.4618      21.2791
    2421       4.0376       4.7402
    2422       3.9541     155.5788
    2423       4.3346      25.3182
    2424       3.7429      21.3764
    2425       3.9514      10.9970
    2426       4.0542     157.5422
    2427       4.1614      26.1908
    2428       3.8722     170.1769
    2429       4.0955       5.6285
    2430       3.7069     158.3333
    2431       4.0620      30.3165
    2432       4.1830      12.8003
    2433       4.1133     151.0828
    2434       4.3448      29.3669
    2435       3.9689     153.8925
    2436       4.1961     150.2780
    2437       4.1812     142.4480
    2438       3.9435       5.8431
    2439       3.7706     162.3099
    2440       3.9045     157.6674
    2441       3.8656     143.7437
    2442       3.4806      14.2230
    2443       3.9791     158.1345
    2444       4.0284     159.3198
    2445       3.9140     164.3983
    2446       3.7751     167.9828
    2447       3.9500     166.8705
    2448       4.1219     161.3334
    2449       3.8502      25.4346
    2450       4.0372     146.8978
    2451       4.6652     169.1931
    2452       4.0493      33.8785
    2453       4.1613     152.4907
    2454       3.9792     170.9079
    2455       4.0550     151.5363
    2456       4.2308     158.5827
    2457       4.3162     152.9576
    2458       3.8959     168.5675
    2459       4.2788     149.5539
    2460       4.3626     147.5638
    2461       3.6810     159.2923
    2462       4.0757     163.9850
    2463       3.5937     165.4798
    2464       4.4593     160.7206
    2465       3.7769      19.0076
    2466       4.0328     154.5177
    2467       3.9763     160.7378
    2468       4.0781     158.0980
    2469       4.0969     153.6493
    2470       4.2528     156.7436
