#Frame           COM4       ANGLE4
    2595       3.9988      18.9483
    2596       4.4211      11.3641
    2597       3.8979      16.6288
    2598       4.1564      29.2529
    2599       4.4423      32.9026
    2600       4.2046      27.0274
    2601       3.8411      17.2891
    2602       4.1904      31.5001
    2603       4.1779      14.7795
    2604       3.9668      20.8215
    2605       3.8568      25.8084
    2606       4.0988      26.2271
    2607       3.8480       9.6151
    2608       4.1047      17.7520
    2609       3.9683      25.4905
    2610       3.7705      15.6962
    2611       3.9714       5.2317
    2612       3.8595       2.0628
    2613       4.2602      12.9662
    2614       4.0443      11.3086
    2615       3.9704      10.9257
    2616       4.3024      11.1804
    2617       4.1868      20.1404
    2618       3.9869      30.9721
    2619       4.1880      17.1801
    2620       3.9454      17.1534
    2621       4.0935      10.5604
    2622       4.0967       3.7909
    2623       4.3241      18.0664
    2624       4.3113      11.7910
    2625       3.6539      22.8080
    2626       3.7607       3.4826
    2627       4.7150      20.8326
    2628       4.1787       5.7827
    2629       3.7912      15.1157
    2630       3.8449       5.4858
    2631       3.8883      10.0459
    2632       4.2507      19.8712
    2633       4.0199       8.1436
    2634       4.5021      30.9216
    2635       4.2593       3.8991
    2636       4.0202      12.9389
    2637       4.2006      17.6406
    2638       4.0569      38.0924
    2639       3.9525       6.3942
    2640       4.6039      19.3057
    2641       4.1311       8.6878
    2642       4.3331      19.5081
    2643       3.8727       5.1714
    2644       4.0433       9.8433
    2645       4.4170      23.2827
    2646       4.1922      24.8285
    2647       4.1588      26.6799
    2648       4.1224      15.5746
    2649       4.2111      13.3101
    2650       3.8674       7.2844
    2651       3.8594      15.8318
    2652       4.4780      29.5096
    2653       3.8806      12.3123
    2654       4.0294      13.8822
    2655       3.9865      14.3096
    2656       4.0404      27.3382
    2657       3.8263       3.4898
    2658       4.2989       9.2741
    2659       4.4520      26.0712
    2660       4.4257      14.4606
    2661       3.9407      27.7930
    2662       3.9492      23.1999
    2663       4.6040      22.8182
    2664       4.1137      12.7515
    2665       4.1287       9.2698
    2666       4.3739       9.1213
    2667       4.7080      29.8959
    2668       4.5664       9.8118
    2669       4.4410       9.0104
    2670       4.2914      22.1332
    2671       4.3542      22.0418
    2672       4.2090      26.0264
    2673       4.0412      23.5967
    2674       4.5764      31.8864
    2675       4.4774       4.8864
    2676       4.5152      29.9586
    2677       4.4589       6.1756
    2678       4.7216      12.5172
    2679       3.9030      20.4645
    2680       4.3494      28.5521
    2681       4.1208      23.1336
    2682       4.3609      25.8307
    2683       4.1634       8.5336
    2684       3.9849      34.0668
    2685       4.3417      11.7956
    2686       3.9721      18.0263
    2687       4.5458       7.7890
    2688       4.2553      16.4252
    2689       3.7667      11.5958
    2690       4.0337      12.3738
    2691       4.2197      19.9124
    2692       3.9669      12.8399
    2693       4.1981      26.0247
    2694       4.1178      21.8868
    2695       4.3042       6.0666
    2696       4.3282      11.6251
    2697       4.5212      37.0874
    2698       4.4180      20.6105
    2699       4.3286      14.6767
    2700       4.4112      14.2322
    2701       4.0296      15.8720
    2702       4.3286      32.8872
    2703       4.2021      11.9319
    2704       4.4058      18.5213
    2705       4.3314      13.5109
    2706       3.8583       8.5706
    2707       4.3975      38.4842
    2708       4.5090      10.6265
    2709       4.1367      18.8157
    2710       4.7288      17.5844
    2711       4.3639       8.4977
    2712       4.1367      13.1778
    2713       3.9249       6.2369
    2714       4.5217      19.8231
    2715       4.2318      13.1071
    2716       4.2969      29.7034
    2717       4.4041      24.6115
    2718       4.3480      21.7193
    2719       4.2389      18.2258
    2720       4.4314      16.8167
    2721       4.3602      34.3533
    2722       4.4818       6.9301
    2723       4.0821       5.8720
    2724       4.1722       1.7725
    2725       4.1229      26.5087
    2726       4.9469      39.5487
    2727       4.4103      12.6746
    2728       4.2417       6.9431
    2729       3.8995      14.3282
    2730       4.4767      17.8430
    2731       5.0473      10.8295
    2732       4.4180       6.3247
    2733       4.2491      11.1260
    2734       4.1888      37.8509
    2735       4.6020      12.9321
    2736       4.3697       6.6887
    2737       3.8405       3.4714
    2738       3.8380       8.4854
    2739       4.0843      13.7766
    2740       4.1471      32.2446
    2741       4.1490      33.2436
    2742       4.0640      24.6133
    2743       4.6296       4.9096
    2744       4.1337      10.8690
    2745       4.2035       8.6944
    2746       4.1273       9.9814
    2747       4.2353       6.8222
    2748       4.3553      27.1792
    2749       4.8351       3.7730
    2750       4.4552       7.0837
    2751       4.2323      20.0345
    2752       4.2699      18.3689
    2753       4.3097      15.5057
    2754       3.7369      18.3649
    2755       3.9646      18.7238
    2756       3.9607      12.6335
    2757       4.7659      32.3558
    2758       4.2985      48.7734
    2759       4.0621      22.9640
    2760       4.8560      49.6297
    2761       4.2606      12.3665
    2762       4.1626      36.7815
    2763       3.7759       6.6890
    2764       4.3946      32.7714
    2765       3.9649      21.7200
    2766       4.5290      15.7927
    2767       4.5333      23.9612
    2768       4.8168      18.4079
    2769       4.6381      14.2763
    2770       4.1089      22.6184
    2771       4.7720      14.3611
    2772       4.3735       5.7671
    2773       4.2866      10.5542
    2774       4.7295      11.5262
    2775       4.8216      25.8199
    2776       4.3238      15.8665
    2777       4.1018      11.8948
    2778       4.3733      16.7215
    2779       4.4417      16.0252
    2780       4.7401      42.1577
    2781       4.6506      10.8138
    2782       4.7273      12.9293
    2783       3.8696       9.1716
    2784       3.8732       7.1373
    2785       5.5628      50.6027
    2786       3.8849      11.6356
    2787       4.6936       6.9273
    2788       4.7632      12.4670
    2789       3.9284      10.2390
    2790       3.9625       8.2414
    2791       4.7571      20.9346
    2792       4.5857       6.4989
    2793       4.2775       3.8870
    2794       4.5073      24.9001
    2795       3.8366      11.5450
    2796       4.5311      44.7544
    2797       4.3429       2.1952
    2798       4.3652      16.1228
    2799       3.9095      14.0943
    2800       3.8195       5.0107
    2801       3.4382      12.9105
    2802       3.9714      21.7843
    2803       4.0216       0.5652
    2804       4.4399      14.4378
    2805       4.3068      11.0725
    2806       4.2963      24.1250
    2807       4.2077      29.0818
    2808       4.5623      38.9425
    2809       4.1369       9.3018
    2810       4.5027       2.9614
    2811       4.1591      17.4618
    2812       3.8638      12.6757
    2813       4.5537      10.3285
    2814       4.9277      15.4025
    2815       5.4913      33.0303
    2816       3.9001      11.2597
    2817       4.6491      13.9963
    2818       5.0527      52.5624
    2819       4.8094      52.5406
    2820       5.5157      42.0544
    2821       3.9981      13.9709
    2822       4.8725      18.9292
    2823       4.7122      58.1067
    2824       4.3409      32.7162
    2825       4.2761      27.4949
    2826       4.2864       6.5318
    2827       4.0379      19.7131
    2828       4.3224       9.7437
    2829       4.1691      18.0318
    2830       4.3894      12.1512
    2831       4.8536      10.3156
    2832       3.9181       8.2812
    2833       3.5160      14.3848
    2834       4.1253      12.0014
    2835       4.8452      36.2053
    2836       4.2197      26.1722
    2837       4.5321      37.9172
    2838       4.2542      15.6341
    2839       4.9048      22.3210
    2840       4.3973      31.8218
    2841       4.3926       6.3005
    2842       4.3560      17.0572
    2843       6.0150      41.2955
    2844       4.0469      22.7183
    2845       4.2992      18.5921
    2846       3.7169       9.0569
    2847       4.7325      25.1634
    2848       4.2138      17.1343
    2849       4.2203       6.5060
    2850       4.2685       4.2769
    2851       4.1321      19.1197
    2852       4.0391      20.4802
    2853       3.9654       6.8659
    2854       3.8196       7.8624
    2855       4.5932      18.4412
    2856       4.2898       4.7856
    2857       4.3412      15.1416
    2858       4.3311      11.9493
    2859       6.0283      27.0794
    2860       4.3562      20.8684
    2861       4.3637       9.5536
    2862       5.0442      25.1084
    2863       4.0427      14.7413
    2864       4.4749       8.1329
    2865       4.2244      16.9646
    2866       4.4127      18.2133
    2867       4.5962      29.1342
    2868       4.2374      17.7132
    2869       4.0031      10.8434
    2870       4.4042      11.4099
    2871       4.1880      14.6350
    2872       4.5930      10.4186
    2873       3.7575      13.2026
    2874       3.9224      18.6356
    2875       4.3972       4.5504
    2876       4.0114      15.2011
    2877       4.5374      12.5078
    2878       4.0957      13.5246
    2879       4.0349       9.9658
    2880       4.5128      30.0999
    2881       4.3527       9.0695
    2882       4.7651      18.9306
    2883       3.9330      16.4450
    2884       3.6245      10.9083
    2885       4.4654      16.8443
    2886       4.2021      19.9369
    2887       4.3124      17.4008
    2888       3.9512      25.2692
    2889       4.4337      19.1446
    2890       3.9002      10.1781
    2891       4.0654      12.8629
    2892       4.1627       6.7787
    2893       4.4456      19.8007
    2894       3.9446      16.5349
    2895       4.1286       1.5205
    2896       3.9137       6.5473
    2897       4.8261      40.7444
    2898       4.3437      24.1515
    2899       4.0796      10.4194
    2900       4.4626       9.7391
    2901       3.9846      11.8320
    2902       4.0738      11.2619
    2903       4.0761      19.8257
    2904       3.7301       9.0408
    2905       3.9119       9.6679
    2906       3.6774      13.1670
    2907       3.6814      15.1436
    2908       4.7147      22.8042
    2909       4.0435      18.1285
    2910       5.8632      58.5614
    2911       4.5080       6.1611
    2912       4.8724      39.7356
    2913       4.5168      31.3372
    2914       6.2472      75.7878
    2915       4.3139      18.0962
    2916       4.9134      36.9467
    2917       4.3994       8.0935
    2918       4.1326       1.6887
    2919       5.7561      48.8188
    2920       6.0151      64.9393
    2921       5.2311      34.9035
    2922       5.4061      34.8301
    2923       4.6397      20.2349
    2924       6.0760      75.2668
    2925       4.5650      16.7590
    2926       4.2305      40.0281
    2927       4.2312       7.5762
    2928       3.6565      17.5386
    2929       4.1428      18.7200
    2930       5.9303      62.1033
    2931       3.9143      27.4896
    2932       4.5297      10.5033
    2933       4.3135       5.8808
    2934       4.2499       6.5278
    2935       3.8025      18.1039
    2936       3.7779      11.7702
    2937       6.3078      71.5550
    2938       4.1360      21.8238
    2939       5.8478      71.3239
    2940       5.6779      71.7467
    2941       3.9569      22.0099
    2942       4.3429      27.5726
    2943       4.0171      16.9075
    2944       4.0338      10.0737
    2945       3.9726       6.8545
    2946       4.1076      16.9195
    2947       6.0160      59.5752
    2948       3.8871      19.8664
    2949       4.3474      29.3234
    2950       3.7686       3.2629
    2951       3.4429       5.7311
    2952       3.8855      11.5387
    2953       4.2524      26.6960
    2954       3.9695      27.5137
    2955       4.0496      20.3656
    2956       3.7929      19.7986
    2957       3.8216      22.4174
    2958       3.8776      12.0385
    2959       3.8674      15.0907
    2960       3.9537      28.9559
    2961       4.3612      17.6686
    2962       3.9830      22.3899
    2963       3.8893      34.1331
    2964       4.1403      26.7977
    2965       4.6524      36.1106
    2966       3.8437      18.0098
    2967       5.8359      97.2116
    2968       4.2573      38.3788
    2969       4.4142       7.4567
    2970       3.9602      22.3561
    2971       6.0600      82.6341
    2972       3.9645      16.4128
    2973       4.1578      13.5698
    2974       3.8443       7.4940
    2975       4.5931      15.1472
    2976       4.3359      27.4400
    2977       4.0760      11.7657
    2978       3.9826      12.2361
    2979       4.2462      11.4127
    2980       5.6731      58.0741
    2981       4.0195       5.1233
    2982       3.5934      10.0117
    2983       3.6333      12.6234
    2984       3.8466       7.9929
    2985       4.4989       5.5846
    2986       3.9976       9.2292
    2987       4.3405      19.4687
    2988       4.2675      19.4363
    2989       4.2355      25.8910
    2990       4.0070       3.9792
    2991       4.4217      23.5728
    2992       4.3166      26.4733
    2993       4.0318       1.7068
    2994       4.1341      12.2574
    2995       5.9185      49.9994
    2996       4.0025       3.1627
    2997       4.5127      14.4011
    2998       5.7089      48.2998
    2999       3.8482      11.9591
    3000       3.7897      17.3151
    3001       6.0804      62.9812
    3002       6.3922      29.7260
    3003       5.8607      49.5914
    3004       5.7046      47.9802
    3005       6.3708      60.6568
    3006       4.0065       4.8033
    3007       4.1808      20.0360
    3008       6.1213      53.3639
    3009       4.4657      14.4626
    3010       6.1088      49.9219
    3011       5.9339      43.3380
    3012       3.8131      11.2767
    3013       3.8842      15.1842
    3014       4.5470      34.9324
    3015       5.6013      55.3542
    3016       4.2917       7.7750
    3017       4.4815      34.4783
    3018       4.0364       4.5518
    3019       4.0291       7.4669
    3020       3.9234      10.9450
    3021       5.2418      31.6565
    3022       3.7996       6.3758
    3023       5.7127      64.3961
    3024       3.7882      13.0586
    3025       5.4082      27.5944
    3026       4.1385      12.5016
    3027       5.3014      30.7691
    3028       5.0084      40.3824
    3029       5.0471      35.8527
    3030       5.5548      37.9199
    3031       4.3501       9.8141
    3032       4.9638      47.9701
    3033       4.9934      41.8280
    3034       4.0828      30.2221
    3035       5.0480      43.0907
    3036       4.6817      33.9217
    3037       4.3240      36.8432
    3038       3.4614       7.4668
    3039       4.6283      27.8685
    3040       3.5874      19.4651
    3041       4.2792      24.3590
    3042       4.0135      11.4361
    3043       3.7600      10.6773
    3044       4.1074      10.8546
    3045       4.1426       3.3725
    3046       3.6504       7.7009
    3047       3.7874      31.8690
    3048       4.1030      16.5780
    3049       4.0426       6.4974
    3050       3.6577      10.8754
    3051       3.9716      32.2244
    3052       4.0827      13.6310
    3053       3.9931       7.5068
    3054       4.1096      16.7696
    3055       3.7767      16.1884
    3056       3.8259       5.5393
    3057       3.7441       7.0391
    3058       3.9315       6.7173
    3059       4.6643      19.8808
    3060       4.1560      29.5698
    3061       5.0248      30.5664
    3062       3.9957       5.7270
    3063       5.1501      39.1270
    3064       4.0050      15.1540
    3065       3.8363      14.6583
    3066       4.4234      17.7353
    3067       3.9064      13.2329
    3068       3.7656       6.3950
    3069       4.9504      26.2006
    3070       3.7466      11.4842
    3071       4.3009       6.8845
    3072       3.8094      15.6956
    3073       4.8062      25.1454
    3074       4.0377      18.0978
    3075       4.0013      23.9070
    3076       3.6957      12.8500
    3077       3.8960      30.8152
    3078       4.6588      40.8276
    3079       4.3526      12.6402
    3080       4.3302      16.5872
    3081       4.3644       7.6223
    3082       3.6402       9.2551
    3083       3.6378      20.6505
    3084       3.6550      17.2513
    3085       3.7360       3.7878
    3086       3.8357       5.7644
    3087       3.7260      13.6478
    3088       4.0442      25.8013
    3089       4.0291       3.0745
    3090       4.9479      28.3165
    3091       3.9052      24.4379
    3092       4.7517      19.7362
    3093       3.9411       7.9168
    3094       3.9049      22.5066
    3095       3.9510      45.0208
    3096       5.5333      13.1626
    3097       4.6567      19.0588
    3098       4.6911      33.8412
    3099       4.2847      26.8478
    3100       4.6153      46.1357
    3101       4.1027      14.6436
    3102       4.1280      11.6023
    3103       3.9813       6.0668
    3104       4.8497      30.2077
    3105       4.1300      21.8994
    3106       4.0571      11.1328
    3107       4.2094       8.3556
    3108       4.0134      17.5290
    3109       3.9581      23.1109
    3110       4.6140       5.7812
    3111       5.4338      30.6386
    3112       4.9434      19.5656
    3113       5.0802      25.7979
    3114       3.9776      14.8280
    3115       3.8750       9.7313
    3116       4.6668      15.3550
    3117       4.2330       9.6638
    3118       3.9272      18.3813
    3119       4.9672      19.8069
    3120       3.7626      19.9171
    3121       4.4061      23.6555
    3122       4.6542      30.9146
    3123       4.1788       8.1208
    3124       3.8770       2.3977
    3125       4.1658      16.5802
    3126       4.2150      15.8924
    3127       3.9351      21.7939
    3128       3.9561      10.3924
    3129       4.1994      13.4015
    3130       4.0896      32.2946
    3131       4.0627      35.2115
    3132       5.0552      16.3231
    3133       4.4755       8.2440
    3134       4.7240      39.6435
    3135       3.9077       1.3860
    3136       5.8096      77.7780
    3137       4.1807      12.4067
    3138       5.1669      28.4770
    3139       4.6201      19.5164
    3140       3.6561       9.4004
    3141       4.0112       8.7433
    3142       3.9341      14.1754
    3143       4.0251      14.1724
    3144       4.0089      11.9099
    3145       3.7626       8.3627
    3146       5.2647      27.6860
    3147       5.1789      33.2428
    3148       5.7620      29.3397
    3149       3.7732      31.7779
    3150       3.8412       4.3648
    3151       4.0577      23.1659
    3152       3.7864       6.3469
    3153       4.9826      31.8540
    3154       3.7432      15.1266
    3155       5.1272      43.5360
    3156       3.7328       6.7798
    3157       4.9436      32.1943
    3158       4.2450      17.3243
    3159       3.9757      11.0976
    3160       3.9959       9.7790
    3161       5.6304      36.6131
    3162       3.7436      15.3744
    3163       4.8295      49.9934
    3164       3.8124      14.8030
    3165       4.4702      35.6676
    3166       4.9727      28.5270
    3167       5.3316      30.6046
    3168       4.1598      29.5880
    3169       3.6983       2.7996
    3170       4.6269      32.5138
    3171       4.5690      29.4222
    3172       4.0254      14.0249
    3173       4.2166      22.9447
    3174       4.5926      16.5129
    3175       5.6248      99.3216
    3176       4.0339       3.4280
    3177       4.5051      31.2030
    3178       4.2866       4.8324
    3179       3.8646       4.3093
    3180       3.9567      14.0890
    3181       3.6682      12.5536
    3182       4.1273      22.7941
    3183       4.1588      37.8480
    3184       4.2274      13.6747
    3185       4.1063      29.8559
    3186       3.8763      25.6341
    3187       4.8356      34.8511
    3188       4.0727      12.9824
    3189       4.0434      40.1212
    3190       4.4466      32.0356
    3191       3.7901      10.9831
    3192       4.2908      36.0534
    3193       3.8886      24.0424
    3194       4.0739      18.9378
    3195       4.5775      17.6792
    3196       4.2162      26.4250
    3197       4.2695      36.5707
    3198       3.9984      42.2353
    3199       4.4948      24.0888
    3200       4.9509     107.8914
    3201       4.2878      22.7476
    3202       4.9528      46.8654
    3203       4.5936      33.8812
    3204       3.9177      26.4563
    3205       3.7013      11.5028
    3206       4.0032      26.3414
    3207       4.1566      30.9407
    3208       3.7804      19.1860
    3209       4.3456      40.5512
    3210       4.5716      32.8319
    3211       5.0335      20.4846
    3212       4.8752      27.4790
    3213       3.6859       2.9970
    3214       5.2668      32.7248
    3215       4.0712      27.7154
    3216       3.9712      23.6172
    3217       4.4475      33.2848
    3218       3.9036      17.3090
    3219       5.0627      29.7229
    3220       4.6245      28.6011
    3221       4.3587      24.7678
    3222       4.2337      17.8961
    3223       4.5931      29.3967
    3224       3.8339      15.5606
    3225       4.2847      40.2747
    3226       4.0091      11.7086
    3227       4.0006      14.0466
    3228       4.1154      20.6791
    3229       4.1718      13.9199
    3230       4.0590       4.2915
    3231       4.0950       5.3617
    3232       3.9745      26.8959
    3233       3.9679      19.0344
    3234       3.6470      12.0993
    3235       3.8174       9.7675
    3236       3.7513      15.1336
    3237       3.8804      14.0130
    3238       3.5106       5.0573
    3239       4.6970      15.7703
    3240       4.7140      22.3070
    3241       4.1914      22.8805
    3242       4.0977      37.2503
    3243       4.0118       3.9609
    3244       4.9197      37.3359
    3245       4.4153      26.3796
    3246       4.8075      48.8435
    3247       4.6642      36.7858
    3248       4.8390      40.8744
    3249       5.2150      39.6901
    3250       4.9881      47.5984
    3251       5.1477      48.1670
    3252       4.9092      40.1828
    3253       5.5777      24.6350
    3254       4.7443      37.6927
    3255       4.5175      45.7787
    3256       3.6905       6.4087
    3257       4.7672      46.9742
    3258       4.6089      48.3157
    3259       3.8019      10.5862
    3260       4.6432      40.3288
    3261       4.1663      36.9195
    3262       4.6714      45.6271
    3263       5.1004      58.4135
    3264       4.9819      40.4509
    3265       4.7557      44.1515
    3266       5.1809      28.4239
    3267       4.8383      39.7916
    3268       4.9305      35.8777
    3269       4.0788      16.2800
    3270       3.7685      20.2071
    3271       4.8412      41.9396
    3272       4.3416      28.1642
    3273       3.8117      21.0883
    3274       4.9724      34.2924
    3275       4.6281      35.3107
    3276       4.3238      38.4659
    3277       5.0268      41.2194
    3278       3.8072      21.2395
    3279       4.5392      34.6512
    3280       5.1826      34.0618
    3281       4.3347      31.2398
    3282       5.0096      43.8425
    3283       4.9449      37.2144
    3284       5.2058      32.5148
    3285       5.3983      46.5867
    3286       5.3413      55.2793
    3287       4.8576      50.0509
    3288       5.3417      45.3808
    3289       6.0092      48.1722
    3290       4.0926      44.7876
    3291       3.8632      22.7901
    3292       5.5260      43.6825
    3293       4.9707      33.3058
    3294       4.3039      30.3438
    3295       4.2869      14.1328
    3296       5.2386      43.6555
    3297       5.0227      36.7170
    3298       4.5724      45.3889
    3299       4.8981      36.5826
    3300       4.9912      26.5182
    3301       4.9652      35.4761
    3302       5.3131      45.2266
    3303       3.8877       6.4535
    3304       4.9043      33.6816
    3305       4.6121      37.0068
    3306       3.4818      13.6487
    3307       3.7572      26.4449
    3308       4.0167      26.5974
    3309       5.5747      52.8197
    3310       3.8266      30.8992
    3311       3.9360      21.7201
    3312       3.9076       5.5935
    3313       5.1526      50.2058
    3314       3.6793      12.9981
    3315       4.9149      49.8906
    3316       4.2285      14.8779
    3317       4.0308       9.7635
    3318       4.5290      10.7365
    3319       3.6617       7.2854
    3320       4.2553       2.8739
    3321       3.6199      13.5401
    3322       4.1363      24.2707
    3323       4.1758       4.6876
    3324       3.9120      23.1755
    3325       4.3719      24.3344
    3326       4.5105      19.9565
    3327       4.3491      26.0465
    3328       4.0270      30.9535
    3329       6.5362      68.1988
    3330       6.2182      96.8145
    3331       4.0377       7.1820
    3332       4.6546      16.2307
    3333       5.5385      53.5885
    3334       4.8435      34.6732
    3335       4.5366      19.6172
    3336       4.6937      34.3526
    3337       4.0109       6.5514
    3338       4.5233      38.8101
    3339       4.4289      27.5953
    3340       4.8995      33.9751
    3341       4.3552      30.0755
    3342       4.5179      25.5090
    3343       5.1420      40.3583
    3344       3.9234      12.2759
    3345       4.3225      23.7207
    3346       3.8082       9.8313
    3347       3.8378      13.6467
    3348       3.9388      13.8990
    3349       3.9282      29.1329
    3350       4.2315      21.7240
    3351       4.3087      10.5185
    3352       3.7158      16.5334
    3353       4.4965       1.4600
    3354       4.1403       6.0184
    3355       4.0416      15.5312
    3356       4.3644      39.6614
    3357       4.6204      19.1483
    3358       4.2598      31.6558
    3359       4.1164      13.8595
    3360       4.5444      18.0454
    3361       5.6214     102.9687
    3362       5.1180      45.0810
    3363       4.1593      13.7269
    3364       5.8779      56.6670
    3365       5.8481      62.6174
    3366       5.8510      62.9848
    3367       5.4192      57.0278
    3368       5.3961      68.5550
    3369       5.7706      62.9217
    3370       6.5089      73.0053
    3371       4.6110      34.3069
    3372       5.0347      36.5458
    3373       4.2685      14.4779
    3374       5.8857      59.1099
    3375       6.0314      81.0062
    3376       5.8807      68.2340
    3377       4.0971      16.9085
    3378       3.8618       8.7359
    3379       5.8353      71.6426
    3380       4.3588      15.3828
    3381       4.2345      16.5744
    3382       4.3424      17.4707
    3383       4.1414      21.6913
    3384       3.9422      14.8354
    3385       4.4251      32.6559
    3386       4.5644      47.8863
    3387       3.8699       9.0721
    3388       3.9147      20.8191
    3389       5.3125      46.4090
    3390       4.1257      39.5273
    3391       5.2230      42.3248
    3392       4.4356      25.8982
    3393       4.5309      26.3155
    3394       4.2044      15.8142
    3395       4.4802      42.8032
    3396       5.6524      39.6926
    3397       4.6577      40.2471
    3398       4.3558      28.1562
    3399       4.4523      32.5542
    3400       4.9037      44.8234
    3401       5.9098      70.7679
    3402       5.0406      38.2189
    3403       6.3376      77.9009
    3404       4.1739      10.0484
    3405       3.6634      12.5660
    3406       4.8467      22.2025
    3407       4.2535       6.0645
    3408       4.0706       6.9026
    3409       4.9689      38.7737
    3410       4.5290      47.2170
    3411       3.8745       9.4362
    3412       4.0059      18.2266
    3413       4.1226       9.3968
    3414       4.6052      27.4756
    3415       4.2735      38.7093
    3416       4.5396      23.2084
    3417       5.1256      26.3288
    3418       4.6920      10.7512
    3419       4.5445      21.6956
    3420       4.3652      24.7361
    3421       3.8911      16.1994
    3422       3.9934      21.7648
    3423       5.1808      30.9766
    3424       5.1699      30.3903
    3425       4.1393      24.2784
    3426       4.5554      20.1320
    3427       4.7709      28.4183
    3428       4.3833      32.2893
    3429       4.0962      16.9253
    3430       5.8928      54.7123
    3431       3.6662      15.1686
    3432       5.2730      45.4974
    3433       3.9233       4.3175
    3434       4.3181       9.7735
    3435       4.6013      28.2088
    3436       4.7057      41.3171
    3437       4.8570      39.8265
    3438       4.4665      38.5799
    3439       4.6484      22.7045
    3440       4.6177      32.7099
    3441       4.6707      13.1132
    3442       6.2564      40.3327
    3443       5.9024      44.8849
    3444       4.0908       7.9445
    3445       4.2822      21.8157
    3446       5.2163      27.6182
    3447       4.8664      25.2705
    3448       4.7567      17.9260
    3449       5.0844      41.3277
    3450       4.6366      40.0695
    3451       4.2721      16.7594
    3452       3.9930      33.0185
    3453       4.7605      35.0698
    3454       3.7276      13.9429
    3455       4.3158      43.5703
    3456       4.0385      34.3671
    3457       4.4930      21.7612
    3458       4.9113      37.5257
    3459       4.5051      19.0627
    3460       4.4659      41.6826
    3461       4.8463      55.4097
    3462       6.1923      51.3955
    3463       5.0484      31.9987
    3464       5.4091      40.4566
    3465       4.7047      60.8017
    3466       4.1996      36.0439
    3467       3.8960      11.5143
    3468       3.9497      31.1172
    3469       5.0796      35.3073
    3470       4.5771      40.2272
    3471       4.7652      27.9636
    3472       4.7575      43.9666
    3473       4.9239      28.2803
    3474       6.7129     103.6381
    3475       7.0734      54.6713
    3476       4.6975      26.6188
    3477       4.8841      34.5692
    3478       4.9573      17.7872
    3479       4.6352      22.4510
    3480       4.9719      36.0569
    3481       6.9353     107.3956
    3482       7.9228      41.9546
    3483       4.4129       8.8498
    3484       4.1327      22.7319
    3485       5.0117      31.9347
    3486       4.4633      20.4955
    3487       4.6479      34.2920
    3488       5.2436      42.7785
    3489       5.3831      44.7348
    3490       5.7403      55.9835
    3491       4.8897      34.8402
    3492       6.6146      49.2903
    3493       5.9456      71.0693
    3494       7.2178      37.7329
    3495       4.7817      15.8183
    3496       4.0558      28.6182
    3497       4.7751      32.5093
    3498       4.8083      24.7983
    3499       4.8064      23.6540
    3500       4.9925      24.0394
    3501       4.7493      26.7868
    3502       5.0062      37.7956
    3503       4.3608      17.2627
    3504       4.9751      29.6411
    3505       4.7770      32.7473
    3506       5.0576      21.5646
    3507       3.6152      15.4240
    3508       4.7451      22.5404
    3509       4.3607      25.6898
    3510       4.8845      11.3680
    3511       3.4403      12.5060
    3512       4.3190      25.3238
    3513       5.0773      38.3095
    3514       6.3764      32.0751
    3515       5.6088      38.5104
    3516       6.2850      50.1167
    3517       6.4981      74.8985
    3518       6.7120      84.8895
    3519       6.2850      96.9469
    3520       6.4098      98.2508
    3521       5.1168       5.8980
    3522       4.8622      13.7089
    3523       5.1574      30.5765
    3524       4.2840      27.9846
    3525       5.1736      31.6295
    3526       4.9590      42.5805
    3527       4.1203      10.5508
    3528       7.2019      48.1636
    3529       5.0044      18.4614
    3530       7.3034      46.2402
    3531       5.2137      26.0069
    3532       5.0657      21.7028
    3533       6.7902      39.5282
    3534       4.9054      35.3934
    3535       4.2900      21.0711
    3536       5.0254      39.5187
    3537       6.8217      94.1605
    3538       4.9589      22.9368
    3539       5.1755      12.8970
    3540       7.5522      52.6402
    3541       7.3396      44.6498
    3542       7.6272      61.3878
    3543       7.5121      50.2853
    3544       6.9451      91.9768
    3545       7.3218      39.6111
    3546       4.3737      35.3966
    3547       7.0789      50.6535
    3548       7.2645      67.1281
    3549       7.4962      49.5910
    3550       7.0849      58.8196
    3551       7.3483      94.2698
    3552       7.0481      67.3202
    3553       7.5400      31.3909
    3554       4.2292      24.7759
    3555       3.9086      18.1613
    3556       3.9527      31.7620
    3557       4.0678      23.3583
    3558       4.8584      25.9863
    3559       6.6751      24.9383
    3560       4.6950      18.5807
    3561       4.0082      11.6043
    3562       7.2024      21.5288
    3563       6.8510      34.9247
    3564       4.1146      21.1026
    3565       4.6338      21.6164
    3566       7.4542      30.1336
    3567       4.0343      27.0127
    3568       3.7305      24.9346
    3569       4.7829      20.0029
    3570       6.8695      33.9780
    3571       4.8632      25.2421
    3572       4.3697      32.0922
    3573       5.1130      38.9615
    3574       4.3175      32.0961
    3575       4.6461      26.6128
    3576       4.1093      29.2682
    3577       6.7012      31.1432
    3578       4.4002      27.3908
    3579       4.4148      28.8911
    3580       3.6367      19.5044
    3581       3.8528      24.6225
    3582       3.7126      15.4819
    3583       4.7201      30.5247
    3584       4.9742      21.9811
    3585       4.0304      18.3904
    3586       4.8185      24.3858
    3587       7.4991      27.0475
    3588       3.6772       4.5838
    3589       3.8186      20.8196
    3590       3.6376      15.6278
    3591       4.8923      32.4352
    3592       4.8408      27.8506
