#Frame           COM2       ANGLE2
    2640       4.6623     150.7375
    2641       3.9697       4.1437
    2642       4.3539       8.9364
    2643       4.4168      15.2255
    2644       3.9478     156.2156
    2645       4.2695     163.1137
    2646       4.4296     159.3317
    2647       4.6984     154.4717
    2648       4.0638      14.3642
    2649       3.5242       9.5953
    2650       3.9633      11.9871
    2651       3.9321       5.1837
    2652       4.4184     159.3509
    2653       3.5816       4.6750
    2654       3.8424      10.1466
    2655       4.4566     160.7410
    2656       3.8525     153.2072
    2657       3.9322       1.6310
    2658       4.0698      11.6683
    2659       4.5929     147.3877
    2660       4.5523     157.8830
    2661       3.9466      23.9040
    2662       4.1820     164.1262
    2663       4.3807     161.7470
    2664       3.7228      10.2797
    2665       4.0863     164.6835
    2666       3.8689      12.3391
    2667       3.8684       3.8022
    2668       3.9480       1.2979
    2669       3.9102      11.2333
    2670       4.7636     160.6945
    2671       4.5412     158.4468
    2672       4.4519     167.5375
    2673       4.4196     147.0787
    2674       4.3806       5.9649
    2675       4.1173       2.9637
    2676       3.7573      21.0807
    2677       3.7834       2.0071
    2678       3.9394     160.5646
    2679       4.0301     160.4471
    2680       4.2572     159.6124
    2681       4.1174     167.7362
    2682       4.3635       9.3493
    2683       3.6573       3.8498
    2684       4.1633     168.8653
    2685       3.8917     162.5383
    2686       4.0274     159.7266
    2687       3.8847     168.2686
    2688       4.0002      17.2861
    2689       4.3201     167.0350
    2690       3.7818      11.2927
    2691       4.3561     155.9044
    2692       4.0725       2.4972
    2693       4.2476     163.1932
    2694       3.9473     161.0163
    2695       3.8654       6.1226
    2696       3.8544     167.9458
    2697       4.1954       3.8612
    2698       4.6041     154.7125
    2699       4.1423     173.5181
    2700       4.0416       1.3973
    2701       4.4786       9.4839
    2702       4.2243     160.0037
    2703       3.8575     167.6164
    2704       3.8786      13.4946
    2705       3.9729       0.9549
    2706       4.1462     160.8008
    2707       4.9492     161.6060
    2708       3.9931     168.0180
    2709       3.9033     166.4205
    2710       4.5110     165.7016
    2711       4.1174       3.1080
    2712       4.3952     160.7480
    2713       3.9373      15.1478
    2714       5.0106     151.2995
    2715       4.1719     172.8792
    2716       4.4628     161.2594
    2717       4.2495     167.1588
    2718       4.4282     167.5411
    2719       4.4214      14.2312
    2720       4.5221     166.4434
    2721       3.6997      13.1132
    2722       3.8142       4.2602
    2723       3.7586       4.6357
    2724       3.7105       9.0573
    2725       4.4500     158.6216
    2726       4.0636      19.2403
    2727       3.9648     170.4726
    2728       3.7499      12.6269
    2729       4.4090     160.8627
    2730       3.7181     163.4524
    2731       4.5930       7.0943
    2732       4.2593       5.0443
    2733       3.9393      16.2040
    2734       4.2632      11.2827
    2735       4.0014       3.7129
    2736       4.4238     160.5564
    2737       4.2368      19.8567
    2738       4.0701      13.0192
    2739       3.9157      11.9824
    2740       3.9975     149.4671
    2741       4.2465     150.9574
    2742       4.1224     143.1093
    2743       3.7777     161.3655
    2744       4.0163      14.6755
    2745       4.4462       2.1838
    2746       4.5382       8.0425
    2747       4.1107     160.9728
    2748       3.7335       6.4915
    2749       3.9680     170.7147
    2750       3.8779     168.6153
    2751       3.8705       1.4226
    2752       3.9017      17.0064
    2753       3.8738       5.7996
    2754       3.7204       7.6215
    2755       4.1397       3.3804
    2756       4.3101      11.3114
    2757       4.1264      21.1053
    2758       4.0274       3.1815
    2759       4.0364     159.2874
    2760       4.1388      13.7420
    2761       4.5729       6.3336
    2762       4.2008      11.0912
    2763       4.3787     159.5733
    2764       3.9276     157.9073
    2765       4.1951     155.7873
    2766       4.2701       7.6264
    2767       4.0568      11.8847
    2768       5.0015       6.6758
    2769       4.1232       5.9246
    2770       4.0050     163.6501
    2771       4.3112       8.0702
    2772       3.8249      10.9096
    2773       4.1063      13.1220
    2774       4.1748       7.6806
    2775       4.1472     160.6613
    2776       3.7958      29.8285
    2777       4.2095       7.5626
    2778       4.0013      12.4179
    2779       4.1505       3.3656
    2780       4.1545       3.2757
    2781       4.0414     166.2516
    2782       4.2007      11.6653
    2783       4.0663     145.9843
    2784       4.0884       8.9934
    2785       3.9224       4.2089
    2786       3.9648      14.8951
    2787       4.3428       3.2172
    2788       4.4322      10.4160
    2789       4.3243     167.9959
    2790       4.4653      10.0283
    2791       4.0702       6.8398
    2792       3.8810       3.0223
    2793       4.3267       6.7929
    2794       3.8836       7.5775
    2795       4.5345      11.6184
    2796       3.5402     154.9149
    2797       3.5815       8.3405
    2798       3.7264       6.7404
    2799       3.9283     158.0484
    2800       4.0137       6.7201
    2801       4.2549     164.1199
    2802       3.6446      14.1608
    2803       4.0278       8.0151
    2804       3.9787     168.1553
    2805       4.3520      11.1395
    2806       4.1216       8.0204
    2807       3.9478       5.4902
    2808       3.5374     156.6724
    2809       3.8675       3.1029
    2810       3.8001      17.0033
    2811       3.8734      19.5231
    2812       3.6080      11.1047
    2813       3.9380       1.8247
    2814       4.0705       4.6895
    2815       4.2498      18.5720
    2816       3.8234       9.4896
    2817       4.5419       9.7017
    2818       3.9770       2.1052
    2819       3.8631     167.8409
    2820       3.8705      12.3944
    2821       3.9473      10.4945
    2822       3.7206       4.5492
    2823       3.9673      14.4853
    2824       3.6267       5.7218
    2825       3.7540       9.9788
    2826       3.5640       7.6898
    2827       4.0064       2.4136
    2828       4.0819       9.1367
    2829       4.0568      12.3170
    2830       3.9373      11.3062
    2831       3.7544      12.8967
    2832       3.9741       8.8384
    2833       3.6999     164.7166
    2834       3.9985       6.4534
    2835       4.0911      14.8287
    2836       3.7918       8.7868
    2837       4.0858      14.2940
    2838       3.9977       7.0711
    2839       3.8836       6.4085
    2840       3.8178       4.2789
    2841       3.9026       6.7565
    2842       3.6991      13.4335
    2843       4.0367       8.9706
    2844       3.9684      16.6954
    2845       4.1654      11.4249
    2846       4.0996      10.8620
    2847       3.6768       6.2263
    2848       4.1355       7.8510
    2849       3.7034       3.1254
    2850       4.1940       2.7998
    2851       3.7490       7.8963
    2852       3.8889       4.9322
    2853       4.1263       5.6695
    2854       4.1828       3.3559
    2855       4.0318     151.9684
    2856       4.0074       7.4157
    2857       4.2616     169.8707
    2858       3.5451     162.3869
    2859       3.9170      16.4793
    2860       3.8415     165.2119
    2861       3.8187       8.9825
    2862       4.0835       6.2775
    2863       4.1679       6.2450
    2864       4.0418      10.3245
    2865       3.9982      12.4170
    2866       4.1616       4.2340
    2867       4.0979     148.4023
    2868       3.9197       4.6044
    2869       3.9348       4.8321
    2870       4.1001     159.6981
    2871       4.1813       5.8090
    2872       3.9564       6.5408
    2873       4.0655      15.1908
    2874       3.9247      10.5659
    2875       3.8029       2.2098
    2876       4.5402       2.4933
    2877       3.8940       9.8817
    2878       3.9850      12.4117
    2879       4.3289      10.5684
    2880       4.5175     165.6871
    2881       4.4160       4.4497
    2882       3.9536     163.3095
    2883       3.9681       8.8013
    2884       4.3868       6.5383
    2885       3.7902       3.7782
    2886       3.8107      16.5785
    2887       3.9971       9.8578
    2888       4.0681      14.9483
    2889       4.2349      10.2899
    2890       4.0697     160.2667
    2891       4.0533       6.4994
    2892       3.9353       9.7355
    2893       4.1094       8.7826
    2894       4.2464       3.0477
    2895       4.1060       4.6437
    2896       3.7579      13.9876
    2897       3.7527     158.5670
    2898       4.4490       5.4521
    2899       3.9093     164.3824
    2900       4.0921       5.4935
    2901       4.0109      14.6173
    2902       3.9668       3.4966
    2903       4.0581      12.1714
    2904       3.9002      13.3912
    2905       3.9769      12.6221
    2906       3.9557       8.1794
    2907       4.1300      10.1033
    2908       4.3623     165.5435
    2909       4.1736       7.1200
    2910       4.4188     166.7258
    2911       4.2044       1.2860
    2912       3.6978       8.8739
    2913       4.1247      20.9036
    2914       3.6692      18.0859
    2915       3.7246     168.9858
    2916       3.8855      13.2540
    2917       3.6981      10.8792
    2918       4.0805      16.0891
    2919       4.0692      12.7564
    2920       4.2384     155.2189
    2921       4.2493       6.3620
    2922       4.0173       4.7316
    2923       4.1129      11.0124
    2924       4.1637     166.8605
    2925       4.0037       9.4549
    2926       3.9173       9.3982
    2927       3.9911       1.2172
    2928       3.7971     167.1363
    2929       4.2196     161.5399
    2930       4.1565       9.7123
    2931       3.8220     163.2362
    2932       3.6679      12.9985
    2933       4.2341      14.0727
    2934       4.1280       8.0765
    2935       4.1627       7.8738
    2936       3.7461     166.4198
    2937       4.4064     150.2049
    2938       4.2094      10.4507
    2939       4.3659      14.9521
    2940       3.6558      14.5517
    2941       4.1301     168.0499
    2942       4.2956      19.6569
    2943       3.9454     170.3347
    2944       4.5268     166.3405
    2945       4.2729     163.7873
    2946       4.0590      13.8274
    2947       4.0148       4.0052
    2948       3.6320     161.8494
    2949       4.2080       6.7452
    2950       4.0711     166.1395
    2951       4.0820     156.2985
    2952       4.2433      12.2511
    2953       4.8182     160.6490
    2954       4.1741     162.7376
    2955       4.0814       4.3317
    2956       4.1309       4.8787
    2957       3.9270      13.0408
    2958       3.7943      17.7092
    2959       3.7212       6.7293
    2960       3.6398       9.2242
    2961       3.7480      12.0313
    2962       4.1803     168.8392
    2963       4.4601     164.8020
    2964       3.8292     167.4526
    2965       3.7519       8.8708
    2966       4.1182       3.9829
    2967       4.5834     168.7693
    2968       4.0805     173.4149
    2969       4.2331       4.3543
    2970       3.7131     166.8415
    2971       4.5732      10.2905
    2972       4.0993       9.5654
    2973       3.9974      14.2615
    2974       3.9656     164.3954
    2975       4.1738       3.4763
    2976       4.1856     164.7123
    2977       4.0686     163.4271
    2978       3.7619      11.5220
    2979       4.0123       5.4006
    2980       4.2568     174.8083
    2981       4.1527     171.3197
    2982       3.9154       9.5247
    2983       3.9202      13.1749
    2984       4.1424     153.9195
    2985       4.0374     167.3937
    2986       3.9696     172.8556
    2987       4.0111       8.8115
    2988       4.2413       2.3799
    2989       3.7134       3.6615
    2990       4.1099       2.6219
    2991       4.1487       9.1649
    2992       4.1789      15.2464
    2993       4.2219     156.0458
    2994       4.3833      25.1313
    2995       4.3425      12.9707
    2996       4.2730     157.8814
    2997       4.3456      17.4014
    2998       4.2233     169.8502
    2999       4.6133      13.9700
    3000       3.7459      11.6417
    3001       3.7754      14.3882
    3002       4.1380     145.2726
    3003       4.3707     168.1060
    3004       4.2432       3.6834
    3005       4.1755     167.8982
    3006       3.8087       8.9179
    3007       4.1506     167.6511
    3008       3.7191       6.6106
    3009       3.8333       2.6894
    3010       4.5066      22.9808
    3011       4.1089     160.5900
    3012       4.2273       8.6002
    3013       4.3400      14.8142
    3014       4.4781       7.9712
    3015       4.5643     167.8550
    3016       3.9522      10.6852
    3017       3.7645       9.9494
    3018       3.7062      10.1385
    3019       4.3027     159.8970
    3020       4.4533      10.5040
    3021       3.8819      11.1884
    3022       4.3889     162.9903
    3023       4.6382      19.6095
    3024       4.2685     153.6616
    3025       4.1933       5.1360
    3026       4.3985     164.2473
    3027       4.0086       9.9991
    3028       3.7988       1.1814
    3029       3.9306       7.9926
    3030       4.3046      11.1530
    3031       4.5344     162.6480
    3032       4.6156       4.3825
    3033       3.8993      11.6160
    3034       3.6870      20.2740
    3035       4.1108      17.6413
    3036       4.2334       9.9507
    3037       4.0954     163.6309
    3038       3.8864       8.2351
    3039       3.8440     164.6133
    3040       4.2566       8.8563
    3041       4.2066      13.9937
    3042       3.6739       4.9495
    3043       4.0012       8.8238
    3044       3.7019       9.6106
    3045       4.0651       8.1266
    3046       3.7256      16.9793
    3047       3.6798      19.3248
    3048       3.8812       5.2554
    3049       4.0697     178.0416
    3050       3.6707     165.1987
    3051       4.3236      20.5140
    3052       3.8427     172.4248
    3053       3.5232      14.3670
    3054       3.8691     166.2316
    3055       3.8333     158.7649
    3056       4.2134     165.9503
    3057       4.4399       5.1686
    3058       4.1255     173.7344
    3059       3.5129      18.0602
    3060       3.7538       9.9785
    3061       4.0091      15.3668
    3062       4.1125      12.1356
    3063       4.0023      25.8217
    3064       3.8296       3.6509
    3065       4.3802       5.4505
    3066       4.1520       6.3447
    3067       4.1549     155.7574
    3068       4.1306     168.3730
    3069       4.2511      10.6173
    3070       4.0667     166.3464
    3071       4.4785       8.4662
    3072       4.3338       5.7556
    3073       4.0825      14.4868
    3074       3.8266       8.3773
    3075       3.7739       3.3901
    3076       3.8834       7.6611
    3077       3.9379     166.0904
    3078       3.8868       7.4164
    3079       4.0488     172.2490
    3080       3.8918      14.3576
    3081       4.0851     175.2458
    3082       3.6621     161.2140
    3083       4.4722     164.6397
    3084       4.2312       5.9218
    3085       4.4211     167.9680
    3086       4.6395      11.4174
    3087       4.8803     165.5998
    3088       3.6815     168.8423
    3089       4.2198     174.1070
    3090       4.1196      13.8678
    3091       3.8948     161.7906
    3092       3.9499       6.1557
    3093       3.8344       9.6690
    3094       3.5807     173.4618
    3095       3.8039      16.3226
    3096       3.8262       9.0788
    3097       4.4121       1.6398
    3098       3.7165       8.2645
    3099       3.7225      11.5673
    3100       3.7285      17.2131
    3101       4.1312       9.0464
    3102       4.1873       4.5218
    3103       4.3253       9.7698
    3104       3.9199       9.6087
    3105       4.1127     171.6914
    3106       3.9619      14.0661
    3107       3.9610      11.7515
    3108       3.8960       6.0055
    3109       3.9554       6.2416
    3110       4.6536     158.1640
    3111       4.1574       4.9591
    3112       3.8386       9.9571
    3113       3.7400       1.5490
    3114       4.2853     151.9054
    3115       4.3431     157.6549
    3116       4.2706      23.0872
    3117       4.3488      18.3363
    3118       4.4942     168.6316
    3119       4.2234      13.8805
    3120       3.9700       6.0411
    3121       4.2467      12.4556
    3122       3.9266      17.1874
    3123       3.9508       6.3043
    3124       3.8959      11.1766
    3125       3.7161      10.7905
    3126       4.0915       8.0289
    3127       3.6727     159.6543
    3128       3.9223      12.3571
    3129       4.1591     165.8210
    3130       4.1918     158.5297
    3131       3.9113     160.4793
    3132       4.2167       8.4250
    3133       3.8126       2.8322
    3134       3.9143      17.0253
    3135       4.1562       5.8205
    3136       4.3404      10.9471
    3137       4.3782     172.2130
    3138       3.9832      14.8617
    3139       4.2793      12.9230
    3140       4.1780       8.6312
    3141       4.0052       2.4165
    3142       4.0849     167.3307
    3143       4.1047      12.4258
    3144       4.0942       8.2152
    3145       4.2428      17.2325
    3146       3.8012      13.0910
    3147       3.7625       9.1374
    3148       4.0374      12.1788
    3149       4.2450     160.2890
    3150       3.7863      13.3894
    3151       3.9161      19.4044
    3152       4.0273      11.9954
    3153       4.1860      12.8073
    3154       3.5653      11.8020
    3155       4.2633      10.0994
    3156       3.7663       5.4484
    3157       4.0776      12.2442
    3158       4.0163       5.0199
    3159       3.6538     148.7596
    3160       4.0391       9.0749
    3161       4.3390      12.1840
    3162       4.0691      13.4946
    3163       4.3972      14.0679
    3164       4.3226      22.7049
    3165       4.0835      16.2440
    3166       4.5074      15.2342
    3167       4.4681      10.9489
    3168       4.0802      20.6224
    3169       4.1450     173.2846
    3170       4.5510      18.8171
    3171       3.9909      16.6520
    3172       4.3350     169.4266
    3173       4.1852     172.8751
    3174       4.2539      11.8066
    3175       3.9365       4.4007
    3176       3.8860      16.6160
    3177       4.4665      19.0273
    3178       3.8395       9.1887
    3179       4.6364      21.2512
    3180       4.5531     145.2629
    3181       5.0050       9.8574
    3182       3.6925       8.1431
    3183       3.6330       9.1212
    3184       3.9632     165.7115
    3185       4.4522     166.9419
    3186       4.1654     166.6939
    3187       3.7906       2.6237
    3188       4.7082     170.5431
    3189       4.3019       8.6978
    3190       4.1792       5.3947
    3191       3.6160     166.3618
    3192       4.5549     158.6035
    3193       3.6519      12.0206
    3194       3.9508     166.4625
    3195       4.3654       6.6610
    3196       3.7227     167.0603
    3197       3.7144       6.5404
    3198       3.7393      17.2456
    3199       4.0075     169.4987
    3200       4.2159       9.4246
    3201       3.9828       4.9559
    3202       3.5580       4.0521
    3203       4.1554      17.4204
    3204       4.0057     167.3297
    3205       3.8884       8.4167
    3206       4.1352      24.9644
    3207       3.5194      13.3818
    3208       3.6916     166.5417
    3209       4.0181     160.7817
    3210       4.1877      13.2092
    3211       4.2161      25.3917
    3212       3.9762      20.3980
    3213       3.9701      18.6822
    3214       4.2636      13.8834
    3215       3.8192     167.5389
    3216       3.8155      19.1163
    3217       3.8623      22.8232
    3218       3.9421     164.1881
    3219       4.1430      26.6713
    3220       3.7547       7.8496
    3221       3.7655     164.2042
    3222       3.8029     162.6970
    3223       3.8415       9.8349
    3224       3.8864      13.4920
    3225       4.1859       7.0294
    3226       4.4696     162.5069
    3227       4.8391     153.2041
    3228       4.3080      25.9379
    3229       4.2199     151.2502
    3230       4.1580     159.6158
    3231       4.2467     153.8556
    3232       3.9882     165.8707
    3233       3.8892      16.4191
    3234       4.3572     166.2653
    3235       4.2977      10.1383
    3236       4.2145       9.8332
    3237       3.7577     162.0696
    3238       4.0452     165.7313
    3239       3.9342      14.2209
    3240       3.9876       9.5423
    3241       3.9435      29.9321
    3242       4.1497     171.0624
    3243       4.0522     174.7515
    3244       4.1841       9.0915
    3245       4.1602     165.5728
    3246       4.3119      22.5374
    3247       3.6003       9.2273
    3248       3.9963      14.8512
    3249       3.7741       3.6194
    3250       3.6293       7.3327
    3251       3.9088     159.9029
    3252       4.1581       7.2197
    3253       3.9993      16.4756
    3254       4.3869      24.7850
    3255       4.5633       6.6376
    3256       3.9469       9.4113
    3257       4.1266      24.1793
    3258       4.1811       9.1761
    3259       4.0949     170.1669
    3260       4.1156      13.3773
    3261       3.9284      18.1488
    3262       3.8102      14.8744
    3263       4.4282      15.5139
    3264       3.9976       6.2985
    3265       3.8942      20.3323
    3266       4.2042      21.5396
    3267       4.3656      21.4700
    3268       3.9706       7.4271
    3269       3.3895     164.4845
    3270       3.8143     161.7841
    3271       4.1050      26.0389
    3272       4.0184      16.8262
    3273       3.9443     177.5174
    3274       4.1557     162.4549
    3275       3.9690      21.0776
    3276       4.3460     150.0560
    3277       4.1418      16.9066
    3278       3.7059       4.7435
    3279       3.7166      13.4408
    3280       3.9967      15.0908
    3281       3.6189      19.0036
    3282       3.6643      12.6257
    3283       3.9481       3.1495
    3284       4.3584      21.9761
    3285       4.2367      19.2660
    3286       4.0474      19.5399
    3287       4.3828       5.8582
    3288       4.4381      10.5362
    3289       4.1867      15.3276
    3290       4.0623       5.6543
    3291       4.0107     169.0130
    3292       4.1225       7.8177
    3293       4.3058       7.9805
    3294       4.2950      14.5694
    3295       4.2817       0.5341
    3296       4.1895       7.6552
    3297       4.4708       9.7701
    3298       4.1695      12.5709
    3299       4.1161      25.0837
    3300       4.2655      13.1763
    3301       4.3134       5.5776
    3302       4.7682      14.7987
    3303       3.9190       5.3855
    3304       4.0632      11.4962
    3305       4.1105       7.5880
    3306       3.5581       9.9722
    3307       3.9861     156.1552
    3308       3.7432     164.6059
    3309       4.4195      12.7339
    3310       3.8724       7.1350
    3311       3.8435      12.2973
    3312       3.8413      11.6139
    3313       3.9616       2.5935
    3314       3.7449       7.1839
    3315       3.7409       6.7805
    3316       4.2286     159.4233
    3317       3.8602      15.0139
    3318       4.0585      24.5681
    3319       3.9413      18.9061
    3320       4.0685      16.3036
    3321       3.6306     165.5736
    3322       3.7992       6.7560
    3323       3.9077     160.5484
    3324       3.7902       6.3458
    3325       3.8887       8.0102
    3326       4.4665     171.6406
    3327       3.9248       7.2655
    3328       3.9164     163.8983
    3329       4.1835     167.2731
    3330       4.6373      25.4761
    3331       3.8682       3.4938
    3332       4.2748       4.6338
    3333       4.6675      18.8791
    3334       3.9417       9.6411
    3335       3.9880      15.2614
    3336       4.0685      20.9255
    3337       3.9686       5.3579
    3338       3.9396       8.6721
    3339       3.7070       1.7311
    3340       4.0165      12.3003
    3341       4.0667      12.0710
    3342       3.9749       5.1368
    3343       4.1234      27.5594
    3344       3.9183     162.4124
    3345       4.0661       8.8109
    3346       3.9960      13.0495
    3347       4.1367     170.9788
    3348       4.1741       9.6607
    3349       4.1134       6.2513
    3350       4.0764     172.3418
    3351       3.8843     174.8058
    3352       4.0572       4.4363
    3353       4.4106       8.8251
    3354       3.7691      12.3406
    3355       3.8285     162.9843
    3356       3.8111      14.1151
    3357       4.3615      13.5664
    3358       4.3249      28.2101
    3359       3.6657       6.0053
    3360       3.8905     156.5736
    3361       4.3736       5.7527
    3362       4.0774       1.6138
    3363       4.0175     161.8728
    3364       4.6580       4.7587
    3365       4.4004      12.2667
    3366       4.1067     161.0835
    3367       3.9040       4.0646
    3368       4.3237       7.1751
    3369       3.8905     174.7668
    3370       3.7360     174.1910
    3371       3.9317       7.8667
    3372       4.1808       3.7720
    3373       4.2998       8.2299
    3374       3.9678     166.0810
    3375       3.9597       1.1232
    3376       3.8328       8.7084
    3377       3.9208       9.3588
    3378       3.9979     173.6695
    3379       4.0007       5.1842
    3380       3.7987     166.8921
    3381       4.0395     163.6193
    3382       3.8173     166.1628
    3383       3.9894       8.8970
    3384       4.1124      10.3059
    3385       4.3405      16.0712
    3386       4.4705      13.5175
    3387       3.9450       5.9731
    3388       4.2779       9.6795
    3389       4.0879      12.4360
    3390       4.4119      19.0299
    3391       4.2254      10.7629
    3392       4.2830      13.9039
    3393       4.2047      12.9382
    3394       3.8786       4.7228
    3395       3.9497       8.9231
    3396       4.0501      11.2337
    3397       4.3389      13.0683
    3398       4.0654      20.0855
    3399       4.0534       9.3127
    3400       4.1734      13.9089
    3401       4.1766      13.9141
    3402       3.9627       6.5100
    3403       4.4658      16.1304
    3404       4.0644       9.3850
    3405       3.7894     144.4203
    3406       4.4035      12.0360
    3407       3.7008       4.7675
    3408       3.5747      12.5269
    3409       3.9806       8.1264
    3410       4.0129       5.0264
    3411       3.9308       6.8881
    3412       3.8052       8.5525
    3413       3.7739     173.3772
    3414       4.2662      15.2161
    3415       4.2271      16.1674
    3416       4.2868       8.2602
    3417       4.3106      15.9966
    3418       3.9452     162.1614
    3419       4.0571       3.5846
    3420       4.4955      14.2594
    3421       4.1745     157.7421
    3422       3.9819     159.4056
    3423       4.6477       7.6048
    3424       4.6199       2.3765
    3425       3.7443     163.8424
    3426       4.4015      10.8848
    3427       4.4472      11.2614
    3428       4.3652       7.3355
    3429       3.8425       3.1298
    3430       4.8612     167.2942
    3431       3.9230      19.1540
    3432       3.8705      16.5422
    3433       4.4744     150.2452
    3434       3.8702      10.1305
    3435       4.0667      15.2038
    3436       4.2392       8.8806
    3437       4.2445       5.0608
    3438       4.2008       8.2919
    3439       4.0429     161.0022
    3440       4.3707      16.3327
    3441       4.1393       5.3834
    3442       4.3583       5.4564
    3443       5.0107       7.6537
    3444       3.8125      10.3755
    3445       3.7646     160.0568
    3446       4.1786      20.9238
    3447       4.2929       7.2471
    3448       4.0283       5.9783
    3449       4.4314      13.9062
    3450       4.2942       9.4774
    3451       4.5590      36.3146
    3452       3.8940      12.9527
    3453       3.8308      13.5898
    3454       4.0449      16.8337
    3455       3.9116       8.3376
    3456       4.0659     154.8379
    3457       4.0611       9.7729
    3458       4.1252      10.2809
    3459       4.3914       4.7462
    3460       3.9554       5.9082
    3461       4.8913       8.2970
    3462       4.3596     173.8992
    3463       4.1249       8.0225
    3464       3.9082       9.0032
    3465       3.9083       6.4133
    3466       3.8658       6.1626
    3467       3.9282     164.6151
    3468       3.5645       5.0776
    3469       3.6561       9.1185
    3470       3.9515      11.2468
    3471       3.7856       4.9777
    3472       3.9215       6.7823
    3473       3.9222       8.6560
    3474       4.2506      14.7033
    3475       3.9981       4.6076
    3476       3.9008       5.9144
    3477       3.9061       1.4457
    3478       3.8289       7.9199
    3479       3.9308       6.5257
    3480       3.7977      11.7312
    3481       3.8875     162.0093
    3482       4.4684     157.8848
    3483       4.1405       3.1099
    3484       4.2227      12.2539
    3485       4.1183       8.8538
    3486       4.1368      17.2992
    3487       4.3569      13.5998
    3488       4.1938       5.1063
    3489       3.9907       5.6249
    3490       4.0901      39.8286
    3491       3.9254       9.2433
    3492       3.9757      28.5106
    3493       4.4034     163.4843
    3494       4.6329      17.1875
    3495       4.1005       5.4141
    3496       3.8685      14.8696
    3497       4.1809       6.5226
    3498       4.3337       5.9334
    3499       3.7583      12.5568
    3500       4.0029       1.5359
    3501       4.1598      13.9422
    3502       3.7766       8.7529
    3503       4.0523      17.3395
    3504       3.9251      14.3480
    3505       3.8172      13.1521
    3506       4.0591      12.4059
    3507       4.0591       4.1741
    3508       3.9081      14.3853
    3509       3.7271       8.2008
    3510       4.0543       3.7329
    3511       3.3411       3.0009
    3512       4.1766      12.6574
    3513       4.0276       3.9281
    3514       4.1199      19.4080
    3515       3.8544     153.5673
    3516       3.8179      11.5203
    3517       4.3049      25.9285
    3518       4.0175      20.8285
    3519       4.0439      11.7781
    3520       4.1525     162.2018
    3521       3.6356      10.2281
    3522       3.8139       4.6313
    3523       4.1060      13.9914
    3524       3.9997       9.8549
    3525       3.9166       9.4067
    3526       4.2553       5.9771
    3527       4.0060       2.3488
    3528       3.6534      21.0603
    3529       3.9373       4.5724
    3530       4.3180     154.0719
    3531       3.7282      12.4770
    3532       3.7314      13.9726
    3533       3.8842      14.0279
    3534       4.1002       4.3697
    3535       3.8136     161.5228
    3536       3.8617       5.3787
    3537       3.9878      13.8750
    3538       4.1361      15.5606
    3539       4.0119       3.9508
    3540       4.2966     150.7505
    3541       3.9732     148.2157
    3542       4.2667     159.5718
    3543       3.7909      26.2354
    3544       4.1752     155.4575
    3545       3.5658      17.1131
    3546       3.7102      15.9764
    3547       4.4168      29.6182
    3548       4.1200     146.2918
    3549       4.3291      22.2120
    3550       4.5793      35.0822
    3551       4.1279      40.2557
    3552       4.3564      21.8842
    3553       4.1112      22.8880
    3554       4.2305      13.6203
    3555       3.9048      15.1798
    3556       4.2902       6.8420
    3557       4.1324     165.4290
    3558       4.3910      22.5909
    3559       4.3810      15.1213
    3560       3.9540      20.3475
    3561       4.1327     168.0416
    3562       4.0284      10.0399
    3563       4.4864       8.0225
    3564       3.8801       9.2500
    3565       3.8665      23.2381
    3566       3.6932     158.3333
    3567       4.2848      12.4546
    3568       4.1203      21.4821
    3569       3.8282      10.6773
    3570       4.3956     167.8339
    3571       4.2101      17.5055
    3572       4.1874       9.1881
    3573       4.0043      11.4060
    3574       3.7683       9.5731
    3575       3.9043     171.2206
    3576       4.0450       3.1598
    3577       3.6410      11.8101
    3578       4.1536     163.3638
    3579       3.9543     161.4004
    3580       4.1029      18.0121
    3581       3.8893     157.9800
    3582       3.8531     152.8860
    3583       3.3581       1.1545
    3584       4.0589       5.8693
    3585       4.1666     159.2618
    3586       4.3658     158.5349
    3587       4.0669      14.6901
    3588       4.3245      21.8928
    3589       4.1433     162.5887
    3590       4.1057     165.3085
    3591       4.1203     156.2374
    3592       3.7481      18.2178
    3593       4.1493      14.5214
    3594       3.7796     152.0712
    3595       4.0345      17.0063
    3596       4.1384     153.3143
    3597       4.1059      12.8486
    3598       4.2160     153.2783
    3599       4.1092       7.6672
    3600       3.8097      13.6999
    3601       3.6612      12.3403
    3602       4.0294       7.7333
    3603       3.9218     157.7563
    3604       4.5406     155.6111
    3605       3.7747       9.3165
    3606       3.6921     159.6799
    3607       3.7959     160.2019
    3608       4.1309      10.6167
    3609       4.1707     162.4141
    3610       3.9759     152.8988
    3611       4.1214     151.4905
    3612       4.0993      18.0518
    3613       4.2157     144.8655
    3614       4.3463      18.9960
    3615       4.2227      21.5820
    3616       4.6234      15.1156
    3617       4.1715      22.3545
    3618       3.6142      18.0043
    3619       3.7294     159.2562
    3620       4.4075     167.9131
    3621       3.9538      11.8802
    3622       4.1723     161.6088
    3623       3.8131     147.8971
    3624       3.6933     157.5610
    3625       4.3437       7.6130
    3626       4.6157     151.1326
    3627       4.0090     138.6100
    3628       4.1250     141.5251
    3629       4.1351      25.5705
    3630       3.9416      15.2987
    3631       4.2288     159.3139
    3632       3.8974       2.4203
    3633       4.2685       7.0937
    3634       4.3414     168.9255
    3635       3.9408      24.0067
    3636       4.3593      12.2257
    3637       4.2935     167.0568
